Historic Coal Production Data: 1992,,,,,,,,,,,,,
Source: The U.S. Energy Information Administration (EIA) and the U.S. Mine Safety and Health Administration,,,,,,,,,,,,,
,,,,,,,,,,,,,
Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Basin,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Production (short tons)
1992,102652,Poplar Springs Mine,Alabama,Marion,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Bonanza Coal, Inc.","Route 1, Box 1314, Sumiton, AL 35148",-,"28,358"
1992,102792,Gum Springs Mine,Alabama,Marion,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Rock City Coal & Equipment, In","Route 3, Winfield, AL 35594",-,"17,140"
1992,102853,Blue Creek,Alabama,Marion,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,H.m.c. Bridge Co.,"P O Box 2365, Tuscaloosa, AL 35403",-,"4,958"
1992,102882,North Goodwin Creek Mine,Alabama,Marion,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Best Coal, Inc.","P O Box 1253, Cullman, AL 35056",-,"118,807"
1992,102890,South Goodwin Creek,Alabama,Marion,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Carbon Tech Mining Corporation,"2614 Petticoal Ln Ste 20, Birmingham, AL 35253",-,"217,901"
1992,102898,East Branch Mine,Alabama,Marion,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Dulin Energies,"Route 1 Box 328, Cordova, AL 35550",-,"79,672"
1992,102908,Boone No. 1,Alabama,Shelby,Appalachia Southern,Active,Underground,Contractor,Mine only,"Boone Resources, Inc.","P O Box 1005, Alabaster, AL 35007",-,"91,041"
1992,102943,Mossboro,Alabama,Shelby,Appalachia Southern,Active,Surface,-,Mine only,Dove Coal Corporation,"38 Wood Estates, Northport, AL 35476",-,"127,745"
1992,101086,Kellerman Mine 1570-2,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35502",United Mine Workers of America,"926,346"
1992,101247,No 4 Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources Inc,"P O Box 830079, Birmingham, AL 35283",United Mine Workers of America,"2,355,678"
1992,101322,No 5 Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources Inc,"P O Box 830079, Birmingham, AL 35283",United Mine Workers of America,"1,498,281"
1992,101401,No 7 Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources Inc,"P O Box 830079, Birmingham, AL 35283",United Mine Workers of America,"2,131,714"
1992,102558,North River Emily #3r Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,The Pittsburg & Midway Coal Mn,"P O Drawer 519, Berry, AL 35546",United Mine Workers of America,"118,650"
1992,102650,Bull City,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,C & H Mining Co Inc,"P O Drawer G, Cottondale, AL 35453",Non-Union,"112,005"
1992,102671,Warco Pit #3,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,Contractor,Mine only,Apex Coal Corporation,"P O Box 36699, Birmingham, AL 35236",Non-Union,"120,292"
1992,102753,Howton Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,-,Mine only,"Brookwood Sand & Gravel, Inc.","4104 Cambridge Road, Richmond, VA 23221",-,"1,496"
1992,102772,Ground Hog Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Mcclarty Construction & Eqpt C,"Route 2 Box 327, Horton, AL 35980",Non-Union,"75,057"
1992,102781,Alston Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Abston Construction Co.,"15694 Highway 216, Brookwood, AL 35444",Non-Union,"3,911"
1992,102880,Area #6 Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,Operating Subsidiary,Mine only,Alabama Land Andmineral Corp.,"P O Box 309, Oakman, AL 35579",Non-Union,"78,039"
1992,102910,Whiteoak Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,-,Mine only,Dove Coal Corporation,"P O Box 482, Northport, AL 35476",-,"90,703"
1992,102913,River Ramp Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,-,Mine only,"Kar-Bon Mining Company, Inc.","2210 8th Street, Suite B, Tuscaloosa, AL 35401",-,"35,641"
1992,102931,Rockhouse Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,-,Mine only,"Ats, Inc.","Route 5 Box 429, Cottondale, AL 35453",-,"24,179"
1992,-,-,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,-,-,-,"4,015"
1992,100341,Bankhead Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Russell Coal, Incorporated","P O Box 3187, Jasper, AL 35502",United Mine Workers of America,"223,773"
1992,100515,Mary Lee No. 1 Mine,Alabama,Walker,Appalachia Southern,Active,Underground,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P.O.Box 1549, Jasper, AL 35502",United Mine Workers of America,"1,780,133"
1992,100821,Mary Lee No 2 Mine,Alabama,Walker,Appalachia Southern,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,"Drummond Company , Inc.","P O Box 1549, Jasper, AL 35502",United Mine Workers of America,"1,158,961"
1992,101270,Cedrum Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35502",United Mine Workers of America,"838,390"
1992,101985,Cedrum Mine No 2,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35501",United Mine Workers of America,"876,595"
1992,102268,Bryants Creek,Alabama,Walker,Appalachia Southern,Active,Surface,-,Mine only,Birmingham Coal & Coke,"200 Cahaba Park S Ste 11, Birmingham, AL 35242",-,"57,915"
1992,102611,Mine #3,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Lost Creek Coal Company Inc,"Route 5 Box 540, Jasper, AL 35501",Non-Union,"112,810"
1992,102616,Lost Creek #21,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,"Costain Coal, Inc.","P O Box 309, Oakman, AL 35579",Non-Union,"125,341"
1992,102644,Pit No 6,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Cordova Clay Company Inc,"P O Box 100, Cordova, AL 35550",Non-Union,"1,167"
1992,102648,Briceton Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Black Warrior Minerals Incorpo,"P O Drawer P, Sumiton, AL 35148",Non-Union,"2,591"
1992,102706,Files Bottom,Alabama,Walker,Appalachia Southern,Active,Surface,-,Mine only,"Costain Coal, Inc.","P O Box 309, Oakman, AL 35579",-,"65,257"
1992,102707,Pleasant Grove #20,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,"Costain Coal, Inc.","P O Box 309, Oakman, AL 35579",Non-Union,"470,354"
1992,102802,Coal Creek Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Russell Coal, Inc.","P O Box 3187, Jasper, AL 35502",United Mine Workers of America,"205,053"
1992,102817,Dogtown Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Haley Bros. & Partridge Coal,","P O Box 322, Haleyville, AL 35565",Non-Union,"87,967"
1992,102842,Trinity Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"G & K Coal, Inc.","Route 9 Box 439b, Jasper, AL 35501",-,"15,148"
1992,102849,Wolf Creek Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"A J Taft Coal Co., Inc.","P O Box 280, Oakman, AL 35579",-,"437,103"
1992,102858,Mine No. 5,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Lost Creek Coal Co., Inc.","Route 5 Box 540, Jasper, AL 35501",-,"58,377"
1992,102866,Flatwood Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Haley Bros. & Partridge Coal,","P O Box 322, Haleyville, AL 35565",-,"59,618"
1992,102873,Mine No. 6,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Lost Creek Coal Co., Inc.","Route 5, Box 540, Jasper, AL 35501",-,"119,136"
1992,102876,Magbee Bend No. 1 Mine,Alabama,Walker,Appalachia Southern,Active,Underground,Indepedent Producer Operator,Mine only,"Contract Augering Services, In","P O Box 7345, Birmingham, AL 35214",-,"11,722"
1992,102889,Joshua Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Bookout Construction Corporati,"P O Box 2421, Jasper, AL 35502",-,649
1992,102891,Sipsey Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Contract Augering Services, In","P O Box 7345, Birmingham, AL 35253",-,"31,369"
1992,102893,Freeman Branch,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"C & H Mining Company, Inc.","P O Drawer G, Cottondale, AL 35453",-,"113,472"
1992,102899,Pit No. 64-17,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Cordova Clay Co., Inc.","P O Box 100, Cordova, AL 35550",-,"8,392"
1992,102905,"Captain ""d"" Mine",Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Black Warrior Minerals,"P O Drawer P, Sumiton, AL 35148",-,"276,176"
1992,102906,Eldridge Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Central Mining, Inc.","P O Box 3052, Jasper, AL 35502",-,"34,865"
1992,102907,Pinhook Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Black Warrior Minerals, Inc.","P O Drawer P, Sumiton, AL 35148",Non-Union,"59,338"
1992,102914,Prospect Mine-Pit #26,Alabama,Walker,Appalachia Southern,Inactive,Surface,Contractor,Mine only,Rand C Clark D.b.a. R C Enterp,"1403 Janna Street, Jasper, AL 35501",-,"60,848"
1992,102921,Mine No. 9,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Lost Creek Coal Co., Inc.","Route 5 Box 540, Jasper, AL 35501",-,"29,323"
1992,102925,Nauvoo Black Creek Mine,Alabama,Walker,Appalachia Southern,Active,Surface,-,Mine only,"Spring Hill Mining, Inc.","P O Box 30, Carbon Hill, AL 35549",-,"2,021"
1992,102926,Kansas Mine,Alabama,Walker,Appalachia Southern,Active,Surface,-,Mine only,"Spring Hill Mining, Inc.","P O Box 30, Carbon Hill, AL 35549",-,"49,863"
1992,102942,Grace Chapel,Alabama,Walker,Appalachia Southern,Active,Surface,-,Mine only,Birmingham Coal & Coke Company,"200 Cahaba Pk So Ste 112, Birmingham, AL 35242",-,"8,124"
1992,102952,T & L Mine,Alabama,Walker,Appalachia Southern,Active,Surface,-,Mine only,"Black Warrior Minerals, Inc.","P O Drawer P, Sumiton, AL 35148",-,373
1992,102966,Crossroad,Alabama,Walker,Appalachia Southern,Active,Surface,-,Mine only,"C & H Mining Company, Inc.","P O Drawer G, Cottondale, AL 35453",-,"2,022"
1992,102602,Black Pond Mine #6,Alabama,Winston,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Central Mining, Inc.","P O Box 3052, Jasper, AL 35502",Non-Union,"122,383"
1992,102639,Hickory Grove,Alabama,Winston,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Mann Steel Products        .,"P O Box 531044, Birmingham, AL 35253",Non-Union,"251,258"
1992,102846,Browns Creek Mine,Alabama,Winston,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"New Acton Coal Mining Company,","300 Bolus Circle, Warrior, AL 35180",-,"119,758"
1992,102850,Natural Bridge Mine,Alabama,Winston,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Carbon Tech Mining Corporation,"P O Box 3506, Jasper, AL 35501",-,"13,490"
1992,5000030,Usibelli,Alaska,-,Western,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Usibelli Coal Mine Inc.,"P.O. Box 1000, Healy, AK 99743",Teamsters,"1,533,733"
1992,5001606,Deadfall Syncline Coal Mine,Alaska,Northwest Arctic,Western,Active,Surface,Indepedent Producer Operator,Mine only,Ascg Incorporated,"301 Artic Slope Ave, Anchorage, AK 99518",-,750
1992,200533,Black Mesa,Arizona,Navajo,Western,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Coal Company,"1300 South Yale, Flagstaff, AZ 86001",United Mine Workers of America,"4,890,839"
1992,201195,Kayenta,Arizona,Navajo,Western,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Peabody Coal Company,"1300 South Yale, Flagstaff, AZ 86001",United Mine Workers of America,"7,621,532"
1992,301535,Seven C'S #2,Arkansas,Johnson,Interior,Active,Surface,Indepedent Producer Operator,Mine only,"Seven C'S Constr. Co., Inc.","P.O. Box 460, Coal Hill, AR 72832",Non-Union,"10,096"
1992,301650,Mine #2,Arkansas,Johnson,Interior,Active,Surface,Indepedent Producer Operator,Mine only,R&s Coal Co.,"P.O. Box 377, Scranton, AR 72863",Non-Union,"17,886"
1992,301719,Mine #2,Arkansas,Scott,Interior,Active,Surface,Indepedent Producer Operator,Mine only,Russ & Sons Inc.,"P.O. Box 1609, Greenwood, AR 72936",Non-Union,"7,513"
1992,301569,Penny #1,Arkansas,Sebastian,Interior,Active,Surface,Indepedent Producer Operator,Mine only,Comer Mining Company,"P.O. Box 986, Greenwood, AR 72936",Non-Union,"4,000"
1992,301708,Green Valley Coal Co. No. 1,Arkansas,Sebastian,Interior,Inactive,Surface,Indepedent Producer Operator,Mine only,"Green Valley Coal Co., Inc.","1615 Excelsior Rd., Greenwood, AR 72636",-,650
1992,301726,Wilkem #1,Arkansas,Sebastian,Interior,Active,Surface,Indepedent Producer Operator,Mine only,Mid-America Mining & Developme,"P.O. Box 10624, Fort Smith, AR 72917",Non-Union,"18,328"
1992,405157,Jackson Valley Open Pit Lignit,California,Amador,,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Jackson Valley Energy Partners,"4655 Coal Mine Road, Ione, CA 95640",International Union of Operation Engineers,"103,386"
1992,504184,Cyprus Orchard Valley West,Colorado,Delta,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,Cyprus Orchard Valley Coal Cor,"P.O. Box 1299, Paonia, CO 81428",Non-Union,"1,097,438"
1992,503455,Southfield Mine,Colorado,Fremont,Western,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Energy Fuels Coal, Inc.","P.O. Box 449, Florence, CO 81226",Non-Union,"335,614"
1992,503793,Twin Pines No. 2 Coal Mine,Colorado,Fremont,Western,Active,Underground,Indepedent Producer Operator,Mine only,Twin Pines Inv Ltd/falcon Ener,"Po Box 187, Rockvale, CO 81244",Non-Union,"19,500"
1992,502421,Eastside Mine,Colorado,Garfield,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,"Eastside Coal Company, Inc.","P.O. Box 161, Silt, CO 81652",Non-Union,52
1992,503013,Mcclane Canyon Mine,Colorado,Garfield,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,Grand Valley Coal Company,"Box 70, Loma, CO 81524",Non-Union,"7,914"
1992,500259,O.c. Coal Mine,Colorado,Gunnison,Uinta Region,Active,Underground,Indepedent Producer Operator,Mine only,O.c. Coal Mine,"Po Box 539, Gunnison, CO 81230",Non-Union,321
1992,503672,West Elk Mine,Colorado,Gunnison,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Mountain Coal Co.,"P.O. Box 591, Somerset, CO 81434",Non-Union,"1,403,256"
1992,503787,Bear #3 Mine,Colorado,Gunnison,Uinta Region,Active,Underground,Indepedent Producer Operator,Mine only,Bear Coal Company Inc.,"P.O. Box 518, Somerset, CO 81434",United Mine Workers of America,"512,558"
1992,504452,Sanborn Creek Mine,Colorado,Gunnison,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Somerset Mining Company,"P.O. Box 535, Somerset, CO 81434",-,"493,160"
1992,502674,Marr Strip,Colorado,Jackson,Western,Active,Surface,Indepedent Producer Operator,Mine only,Kerr Coal Company,"Box 487            ., Walden, CO 80480",Non-Union,"54,970"
1992,500266,King Coal Mine,Colorado,La Plata,Western,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,"National King Coal, Inc","4424 County Road 120, Hesperus, CO 81326",Non-Union,"172,380"
1992,502820,Golden Eagle,Colorado,Las Animas,Western,Active,Underground,Operating Subsidiary,Mine only,"Basin Resources, Inc.","10250 Highway 12, Weston, CO 81091",United Mine Workers of America,"256,838"
1992,500281,Roadside Mine,Colorado,Mesa,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Powderhorn Coal Company,"Caller Box 3034, Gillette, WY 82716",Non-Union,"339,173"
1992,501370,Eagle #5,Colorado,Moffat,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,Cyprus Empire Corporation,"P.O. Box 68, Craig, CO 81626",United Mine Workers of America,"857,027"
1992,502838,Trapper Mine,Colorado,Moffat,Uinta Region,Active,Surface,Operating Subsidiary,Mine only,Trapper Mining Inc.,"P.O. Box 187, Craig, CO 81626",International Union of Operation Engineers,"2,070,508"
1992,502962,Colowyo,Colorado,Moffat,Uinta Region,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Colowyo Coal Company,"5731 State Highway 13, Meeker, CO 81641",Non-Union,"4,657,198"
1992,504457,Hamilton Mine,Colorado,Montrose,Western,Active,Surface,Indepedent Producer Operator,Mine only,Honeywood Coal Company,"95 White Bridge Rd #404, Nashville, TN 37205",-,"231,983"
1992,503505,Deserado Mine,Colorado,Rio Blanco,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Western Fuels-Utah Inc,"P.O Box 1067, Rangely, CO 81648",United Mine Workers of America,"1,529,120"
1992,500303,Edna Mine,Colorado,Routt,Uinta Region,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Pittsburg & Midway Coal Mining,"P.O. Box 176, Oak Creek, CO 80467",United Mine Workers of America,"468,433"
1992,500304,Seneca,Colorado,Routt,Uinta Region,Active,Surface,Operating Subsidiary,Mine only,Peabody Coal Company,"1300 South Yale, Flagstaff, AZ 86001",United Mine Workers of America,"1,497,538"
1992,503836,Foidel Creek Mine,Colorado,Routt,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Twentymile Coal Company,"29515 Routt County Rd#27, Oak Creek, CO 80467",Non-Union,"3,221,465"
1992,1100585,Mine #10,Illinois,Christian,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Peabody Coal Company,"P.O. Box 1990, Henderson, KY 42420",United Mine Workers of America,"1,605,304"
1992,1102371,No 2 Mine,Illinois,Clinton,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Monterey Coal Company,"Post Office Box 496, Carlinville, IL 62626",United Mine Workers of America,"3,075,865"
1992,1200435,Universal Mine,Illinois,-,Illinois Basin,Inactive,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Coal Company,"Post Office Box 1990, Henderson, KY 42420",-,"16,261"
1992,1100589,Mine 24,Illinois,Franklin,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Old Ben Coal Company,"R.R #3, Mine 24, Benton, IL 62812",United Mine Workers of America,"2,075,454"
1992,1100590,Mine 26,Illinois,Franklin,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Old Ben Coal Company,"R.R. #1, Box 759, Sesser, IL 62884",United Mine Workers of America,"2,933,867"
1992,1102392,Mine 25,Illinois,Franklin,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Old Ben Coal Company,"P. O. Box 637, West Frankfor, IL 62896",United Mine Workers of America,"2,648,419"
1992,1102389,Rapatee,Illinois,Fulton,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Mid State Coal Company,"P.O.Box 189, Farmington, IL 61531",United Mine Workers of America,"407,719"
1992,1100598,Eagle No. 2,Illinois,Gallatin,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Peabody Coal Company,"P.O. Box 1990, Henderson, KY 42420",United Mine Workers of America,"1,993,087"
1992,1102751,Jader Mine No. 4,Illinois,Gallatin,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Richerson Excavating Service,"R.R.#1, Box 92, Junction, IL 62954",Non-Union,"366,164"
1992,1102846,Eagle Valley Mine,Illinois,Gallatin,Illinois Basin,Active,Underground,Contractor,Mine only,"Coal Miners, Inc.","Rt. 2, Box 130, Equality, IL 62934",Progressive Mine Workers Association,"1,188,917"
1992,1102791,Central Mining #1,Illinois,Jackson,Illinois Basin,Active,Surface,-,Mine only,"Central Mining Company, Inc.","P.O. Box 596, Marion, IL 62959",-,"12,000"
1992,1100599,Orient No. 6,Illinois,Jefferson,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Freeman United Coal Mining Com,"P.O. Box 100, West Frankfor, IL 62896",United Mine Workers of America,"1,425,447"
