Historic Coal Production Data: 1998,,,,,,,,,,,,,
Source: The U.S. Energy Information Administration (EIA) and the U.S. Mine Safety and Health Administration,,,,,,,,,,,,,
,,,,,,,,,,,,,
Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Basin,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Production (short tons)
1998,102880,Area #6 Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,Operating Subsidiary,Mine only,Alabama Land And Mineral Corp.,"P O Box 68, Adger, AL 35006",-,"369,088"
1998,103104,Panther Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Tuscaloosa Resources, Inc.","#3 Office Park Cr,ste 11, Birmingham, AL 35223",-,"205,844"
1998,103110,Mine #1,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,-,Mine only,Seminole Contracting Company,"221 Shadow Lake Drive, Helena, AL 35080",-,"20,128"
1998,103118,Searles Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,-,Mine only,"Tuscaloosa Resources, Inc.","P.O. Box 531187, Birmingham, AL 35253",-,"64,953"
1998,101270,Cedrum Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35502",United Mine Workers of America,"1,150,664"
1998,101362,Manchester Mine,Alabama,Walker,Appalachia Southern,Active,Surface,-,Mine only,"Black Warrior Minerals, Inc.","P O Box 1190, Sumiton, AL 35148",-,"360,569"
1998,102817,Dogtown Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Haley Bros. & Partridge Coal,","P O Box 322, Haleyville, AL 35565",-,"34,580"
1998,102866,Flatwood Mine,Alabama,Walker,Appalachia Southern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Egypt Contracting Co. Inc.,"1302 1/2 Hwy 78 East, Jasper, AL 35501",-,"4,154"
1998,102996,Aldridge Mine #1,Alabama,Walker,Appalachia Southern,Active,Surface,-,Mine only,"New Acton Coal Mining Co., Inc","70 Beck Green Road, Warrior, AL 35180",-,"197,405"
1998,103002,Corinth Mine,Alabama,Walker,Appalachia Southern,Active,Underground,-,Mine only,"G.,j & M Services, Inc.","11819 Chigger Ridge Road, Brookwood, AL 35444",-,"40,628"
1998,103004,Miner Hollow Mine,Alabama,Walker,Appalachia Southern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Birmingham Coal & Coke Co., In","200 Cahaba Park So.Ste11, Birmingham, AL 35242",-,"12,938"
1998,103016,Wolf Creek Mine #2,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Taft Coal Sales & Associates I,"P O Box 328, Oakman, AL 35579",-,"264,933"
1998,103019,Surface Mine #1,Alabama,Walker,Appalachia Southern,Active,Surface,-,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35501",-,"89,508"
1998,103034,Copeland,Alabama,Walker,Appalachia Southern,Active,Surface,-,Mine only,"Uptown Motors, Inc.","P O Box 432, Jasper, AL 35502",-,"51,407"
1998,103037,Blue Ridge,Alabama,Walker,Appalachia Southern,Active,Surface,-,Mine only,"Taft Coal Sales & Associates,","P O Box 328, Oakman, AL 35579",-,"333,737"
1998,103056,Cane Creek Mine,Alabama,Walker,Appalachia Southern,Active,Surface,-,Mine only,"Beaird Mining & Mineral Co., I","P O Box 100, Cordova, AL 35550",-,"22,017"
1998,103058,Burton Bend Mine,Alabama,Walker,Appalachia Southern,Temporarily closed,Surface,-,Mine only,"Black Creek Land & Minerals, I","P O Box 36947, Birmingham, AL 35236",-,"58,220"
1998,103061,Fancy Lump Mine,Alabama,Walker,Appalachia Southern,Temporarily closed,Surface,-,Mine only,"Treadway, Inc.","Post Office Box 932, Jasper, AL 35502",-,"1,326"
1998,103073,Nauvoo Mine,Alabama,Walker,Appalachia Southern,Temporarily closed,Surface,-,Mine only,Moss-Levin Joint Venture,"3239 Blooming Grove Road, Jasper, AL 35504",-,"3,206"
1998,103079,Elk River Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Birmingham Coal & Coke Co., In","200 Cahaba Park S. Ste11, Birmingham, AL 35242",-,"48,597"
1998,103080,Rices Chapel Mine,Alabama,Walker,Appalachia Southern,Active,Surface,-,Mine only,"M.s.&r.equipment Co, Inc.","2361 Cumberland Lake Dr., Pinson, AL 35126",-,"64,266"
1998,103081,Mine No 1,Alabama,Walker,Appalachia Southern,Active,Surface,-,Mine only,Twin Pines Coal Company Inc,"1874 County Road 15, Bremen, AL 35033",-,"229,028"
1998,103089,Lost Creek,Alabama,Walker,Appalachia Southern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Pocahontas Energy, Inc.","P O Box 1089, Carbon Hill, AL 35549",-,"46,210"
1998,103091,Mccollum Mine,Alabama,Walker,Appalachia Southern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Ellis Minerals, Llc","Post Office Box 326, Oakman, AL 35579",-,"12,195"
1998,103093,Flatcreek Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Laguna Resources, Inc.","P.O. Box 531371, Birmingham, AL 35253",-,"194,464"
1998,103107,Fancy Lump Mine No. 2,Alabama,Walker,Appalachia Southern,Active,Surface,-,Mine only,"Treadway, Inc.","Post Office Box 932, Jasper, AL 35502",-,"45,881"
1998,103112,Sis Mine,Alabama,Walker,Appalachia Southern,Active,Surface,-,Mine only,Moss Levin Joint Venture,"3239 Blooming Grove Road, Jasper, AL 35504",-,"61,197"
1998,103113,Wheeler Mine #2,Alabama,Walker,Appalachia Southern,Temporarily closed,Surface,-,Mine only,"Ellis Minerals, L.l.c.","Post Office Box 326, Oakman, AL 35579",-,"70,196"
1998,103116,L. Massey Mine,Alabama,Walker,Appalachia Southern,Active,Surface,-,Mine only,Mann Steel Products,"Post Office Box 531044, Birmingham, AL 35253",-,"73,387"
1998,103122,Herron Mine,Alabama,Walker,Appalachia Southern,"Active, men not working, not producing",Surface,-,Mine only,"Walker Land & Mineral, Inc.","P.O. Box 531372, Birmingham, AL 35253",-,"31,334"
1998,103131,Dixie Mine,Alabama,Walker,Appalachia Southern,Active,Surface,-,Mine only,"Ellis Minerals, Llc","Post Office Box 326, Oakman, AL 35579",-,"8,239"
1998,102630,Hoggle Ridge Mine,Alabama,Winston,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Haley Bros & Partridge Coal Co,"P O Box 322, Haleyville, AL 35565",-,"10,680"
1998,102639,Hickory Grove,Alabama,Winston,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Mann Steel Products        .,"P O Box 531044, Birmingham, AL 35253",-,"188,098"
1998,103128,Spring Branch Mine,Alabama,Winston,Appalachia Southern,Active,Surface,-,Mine only,"Haley Bros & Partridge Coal, I","Post Office Box 322, Haleyville, AL 35565",-,"26,581"
1998,5000030,Usibelli,Alaska,Yukon-Koyukuk,Western,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Usibelli Coal Mine Inc.,"P.O. Box 1000, Healy, AK 99743",Teamsters,"1,344,309"
1998,200533,Black Mesa,Arizona,Navajo,Western,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Western Coal Company,"P.O. Box 605, Kayenta, AZ 86033",United Mine Workers of America,"4,241,031"
1998,201195,Kayenta,Arizona,Navajo,Western,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Western Coal Company,"P.O. Box 605, Kayenta, AZ 86033",United Mine Workers of America,"7,073,713"
1998,301535,Mine No. 3,Arkansas,Johnson,Interior,Active,Surface,Indepedent Producer Operator,Mine only,"Russ & Sons, Inc.","P.O. Box 1609, Greenwood, AR 72936",-,"18,651"
1998,301650,Mine #2,Arkansas,Johnson,Interior,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,R&s Coal Co.,"P.O. Box 377, Scranton, AR 72863",-,"1,652"
1998,301569,Penny #1,Arkansas,Sebastian,Interior,Active,Surface,Indepedent Producer Operator,Mine only,Comer Mining Company,"P.O. Box 986, Greenwood, AR 72936",-,"4,002"
1998,504591,Bowie Mine #2,Colorado,Delta,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Bowie Resources Limited,"P.O. Box 483, Paonia, CO 81428",-,"1,209,855"
1998,503455,Southfield Mine,Colorado,Fremont,Western,Active,Underground,Operating Subsidiary,Mine only,"Energy Fuels Coal, Inc.","P.O. Box 459, Florence, CO 81226",-,"226,334"
1998,503672,West Elk Mine,Colorado,Gunnison,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,Mountain Coal Co.,"P.O. Box 591, Somerset, CO 81434",-,"5,929,187"
1998,504452,Sanborn Creek Mine,Colorado,Gunnison,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,"Oxbow Mining, Inc.","P.O. Box 535, Somerset, CO 81434",-,"1,529,654"
1998,500266,King Coal Mine,Colorado,La Plata,Western,Active,Underground,Indepedent Producer Operator,Mine only,"National King Coal, Llc","4424 County Road 120, Hesperus, CO 81326",-,"283,211"
1998,503012,Roadside North Portal,Colorado,Mesa,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,Powderhorn Coal Company,"P.O. Box 1430, Palisade, CO 81526",-,"340,458"
1998,502838,Trapper Mine,Colorado,Moffat,Uinta Region,Active,Surface,Operating Subsidiary,Mine only,Trapper Mining Inc.,"P.O. Box 187, Craig, CO 81626",International Union of Operation Engineers,"2,187,356"
1998,502962,Colowyo Mine,Colorado,Moffat,Uinta Region,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Colowyo Coal Company L.p.,"5731 State Highway 13, Meeker, CO 81641",-,"5,827,626"
1998,500299,New Horizon Mine,Colorado,Montrose,Western,Active,Surface,Indepedent Producer Operator,Mine only,Western Fuels-Colorado,"P.O. Box 628, Nucla, CO 81424",United Mine Workers of America,"321,756"
1998,503505,Deserado Mine,Colorado,Rio Blanco,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Blue Mountain Energy, Inc.","3607 County Road #65, Rangely, CO 81648",United Mine Workers of America,"1,715,701"
1998,500304,Seneca,Colorado,Routt,Uinta Region,Active,Surface,Operating Subsidiary,Mine only,Seneca Coal Company,"Drawer D, Hayden, CO 81639",United Mine Workers of America,"1,589,497"
1998,503836,Foidel Creek Mine,Colorado,Routt,Uinta Region,-,Underground,Operating Subsidiary,Mine and Preparation Plant,Twentymile Coal Company,"29515 Routt County Rd#27, Oak Creek, CO 80467",-,"8,470,590"
1998,1102846,Eagle Valley Mine,Illinois,Gallatin,Illinois Basin,Active,Underground,Contractor,Mine only,"Coal Miners, Inc.","999 Barrett Cemetery Roa, Equality, IL 62934",-,"1,911,457"
1998,1103017,Wildcat Hills Mine,Illinois,Gallatin,Illinois Basin,Active,Surface,-,Mine only,Black Beauty Coal Company,"P.O. Box 312, Evansville, IN 47702",-,"903,060"
1998,1103002,Razorback,Illinois,Jackson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,"Illini Energy Resources, Llc","P.O. Box 1523, Murphysboro, IL 62966",-,"214,896"
1998,1103020,Creek Paum Mine,Illinois,Jackson,Illinois Basin,"Active, men working, not producing",Surface,-,Mine only,"Knight Hawk Coal, Llc","984 East Sugar Hill Rd., Ava, IL 62907",-,"259,225"
1998,1100601,Rend Lake,Illinois,Jefferson,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consolidation Coal Company,"P. O. Box 566, Sesser, IL 62884",United Mine Workers of America,"4,097,120"
1998,1102664,Elkhart Mine,Illinois,Logan,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Turris Coal Company,"P.O. Box 21, Elkhart, IL 62634",-,"2,371,716"
1998,1102668,Industry Mine,Illinois,Mcdonough,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Freeman United Coal Mining Com,"1999 Wabash Ave Ste. 200, Springfield, IL 62704",United Mine Workers of America,"495,030"
1998,1100726,No 1 Mine,Illinois,Macoupin,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Monterey Coal Company,"R. R. 4, Box 235, Carlinville, IL 62626",United Mine Workers of America,"2,891,403"
1998,1102236,Crown Ii Mine,Illinois,Macoupin,Illinois Basin,"Active, men working, not producing",Underground,Operating Subsidiary,Mine and Preparation Plant,Freeman United Coal Mining Com,"1999 Wabash Ave. Ste.200, Springfield, IL 62704",United Mine Workers of America,"1,326,236"
1998,1102632,Crown Iii Mine,Illinois,Montgomery,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Freeman United Coal Mining Co.,"1999 Wabash Ave. Ste.200, Springfield, IL 62704",United Mine Workers of America,"1,557,773"
1998,1100609,Captain Mine,Illinois,Perry,Illinois Basin,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Arch Of Illinois,"2880 Conant Road, Pinckneyville, IL 62272",United Mine Workers of America,"1,299,132"
1998,1102024,Burning Star #4,Illinois,Perry,Illinois Basin,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Consolidation Coal Company,"P.O. Box 566, Sesser, IL 62884",United Mine Workers of America,"19,893"
1998,1102886,Conant Mine,Illinois,Perry,Illinois Basin,Active,Underground,Operating Subsidiary,Mine only,Arch Of Illinois,"2880 Conant Road, Pinckneyville, IL 62274",United Mine Workers of America,"2,234,426"
1998,1102408,Zeigler #11,Illinois,Randolph,Illinois Basin,Active,Underground,Operating Subsidiary,Mine only,Old Ben Coal Company,"P. O. Box 397, Coulterville, IL 62237",United Mine Workers of America,"2,390,000"
1998,1102636,Brushy Creek Mine,Illinois,Saline,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Brushy Creek Coal Co.,"4270 North America Rd., Galatia, IL 62935",United Mine Workers of America,"1,015,531"
1998,1102751,Jader Mine No. 4,Illinois,Gallatin,Illinois Basin,Active,Surface,Contractor,Mine and Preparation Plant,Roper Contracting Inc.,"920 Gape Hollow Road, Herod, IL 62947",International Union of Operation Engineers,"880,837"
1998,1102752,Galatia Mine,Illinois,Saline,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,The American Coal Company,"P.O. Box 727, Harrisburg, IL 62946",-,"5,503,469"
1998,1102879,Big Ridge Mine Portal No. 1,Illinois,Saline,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Arclar Company,"P.O. Box 444, Harrisburg, IL 62946",-,"215,129"
1998,1102997,Big Ridge Mine Portal No. 2,Illinois,Saline,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine only,Arclar Company,"P. O. Box 444, Harrisburg, IL 62946",-,"1,322,733"
1998,1103012,Cedar Creek,Illinois,Schuyler,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,United Minerals Co. L.l.c.,"P. O. Box 239, Huntingburg, IN 47542",-,"409,529"
1998,1102971,Riola Mine,Illinois,Vermilion,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine only,"Catlin Coal Co., Inc.","6641 State Road 46, Terre Haute, IN 47802",-,"795,038"
1998,1100877,Wabash Mine,Illinois,Wabash,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Wabash Mine Holding Company,"P. O. Box 144, Keensburg, IL 62852",United Mine Workers of America,"1,389,269"
1998,1102440,Marissa Mine,Illinois,Washington,Illinois Basin,Active,Underground,Operating Subsidiary,Mine only,Peabody Coal Company,"P. O. Box 1990, Henderson, KY 42420",United Mine Workers of America,"4,065,152"
1998,1102662,Pattiki,Illinois,White,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,White County Coal Corporation,"P. O. Box 911, Henderson, KY 42420",-,"2,164,398"
1998,1200322,Chinook Mine,Indiana,Clay,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Midwest Coal Company,"11498 Bloomington Road, Brazil, IN 46834",United Mine Workers of America,"1,412,752"
1998,1202008,Rio Grande,Indiana,Clay,Illinois Basin,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,United Minerals Co. Llc,"P. O. Box 239, Huntingburg, IN 47542",-,"5,336"
1998,1202096,Eel Mine,Indiana,Clay,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Rogers Group, Inc.","Post Office Box 849, Bloomington, IN 47402",-,"240,073"
1998,1202133,West Fork,Indiana,Daviess,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,"United Minerals Co, Llc","P. O. Box 239, Huntingburg, IN 47542",-,"549,448"
1998,1201590,Little Sandy,Indiana,Daviess,Illinois Basin,Active,Surface,-,Mine and Preparation Plant,"Little Sandy Coal Company, Inc","P. O. Box 16, Lamar, IN 47550",-,"483,106"
1998,1201652,North Mine,Indiana,Daviess,Illinois Basin,Permanently abandoned,Surface,Operating Subsidiary,Mine only,"Phoenix Natural Resources, Inc","Drawer 557, Washington, IN 47501",-,"39,253"
1998,1201732,Craney Mine,Indiana,Daviess,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Solar Sources,inc.","Post Office Box 7, Petersburg, IN 47567",-,"1,202,763"
1998,1201946,Viking Mine,Indiana,Daviess,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Black Beauty Coal Company,"Post Office Box 312, Evansville, IN 47702",-,"1,372,752"
1998,1202206,Pennyville,Indiana,Daviess,Illinois Basin,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Danny Jasper, Inc.","1287 Justin St., Jasper, IN 47546",-,"7,327"
1998,1201018,South Mine,Indiana,Dubois,Illinois Basin,Active,Surface,Operating Subsidiary,Mine only,"Phoenix Natural Resources, Inc","P. O. Box 207, Huntingburg, IN 47542",-,"249,737"
1998,1201965,Enterprise Mine,Indiana,Gibson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,"Vigo Coal Company, Inc.","14649 Hwy. 41 North, Evansville, IN 47711",-,"597,847"
1998,1202147,Francisco Mine,Indiana,Gibson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Company,"Post Office Box 312, Evansville, IN 47702",-,"2,931,799"
1998,1202207,Somerville,Indiana,Gibson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,United Minerals Co. Llc,"P. O. Box 239, Huntingburg, IN 47542",-,"1,788,767"
1998,1201974,Miller Creek Mine,Indiana,Greene,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Company,"P. O. Box 312, Evansville, IN 47702",-,"1,517,589"
1998,1202097,Switz City,Indiana,Greene,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Triad Mining, Inc.","R. R. #1, Box 29a, Lyons, IN 47443",-,"782,257"
1998,1202112,Lyons,Indiana,Greene,Illinois Basin,Active,Surface,-,Mine and Preparation Plant,"Danny Jasper, Inc.","1287 Justin St., Jasper, IN 47546",-,"110,230"
1998,1202010,Air Quality #1 Mine,Indiana,Knox,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Company,"P. O. Box 312, Evansville, IN 47702",-,"1,765,937"
1998,1202063,Sycamore Mine,Indiana,Knox,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Beech Coal Company,"Rural Route #1, Box 129, Bicknell, IN 47512",United Mine Workers of America,"622,602"
1998,1202103,Monroe City Mine,Indiana,Knox,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine only,Solar Sources Underground L.l.,"P. O. Box 325, Monroe City, IN 47557",-,"1,283,053"
1998,1202167,Freelandville Mine,Indiana,Knox,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Triad Mining, Inc.","14521 E. State Road 58, Edwardsport, IN 47528",-,"618,156"
1998,1202175,Pride Mine,Indiana,Knox,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,"B B Mining, Inc.","R. R. 1, Box 69, Cynthiana, IN 47612",-,"534,367"
1998,1202193,Pride #1 Underground,Indiana,Knox,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine only,White River Coal Inc.,"R. R. #1, Box 213, Monroe City, IN 47557",-,"395,544"
1998,1202223,R. C. Sycamore #1,Indiana,Knox,Illinois Basin,Active,Surface,-,Mine only,"R. C. Augering, Inc.","P.O. Box 1177, Coshocton, OH 43812",-,"38,496"
1998,1202098,Pond Creek Mine,Indiana,Owen,Illinois Basin,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Little Sandy Coal Company, Inc","P. O. Box 16, Lamar, IN 47550",-,"371,658"
1998,1202195,Lick Creek,Indiana,Owen,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,United Minerals Co. Llc,"P. O. Box 239, Huntingburg, IN 47542",-,"130,928"
1998,1202219,Rainbow Mine,Indiana,Parke,Illinois Basin,Active,Surface,-,Mine only,"Mccawith Energy, Inc.","2901 Ohio Blvd.,ste. 230, Terre Haute, IN 47803",-,"77,552"
1998,1202228,Middlefork Mine,Indiana,Perry,Illinois Basin,Active,Surface,-,Mine only,Kibbey Excavating Inc.,"Hc 70, Box 79a, Troy, IN 47588",-,"1,493"
1998,1200329,Kindill 2 Mine,Indiana,Pike,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Kindill Mining, Inc.","P. O. Box 338, Oakland City, IN 47660",United Mine Workers of America,"961,434"
1998,1200330,Kindill 1 Mine,Indiana,Pike,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Kindill Mining, Inc.","P. O. Box 338, Oakland City, IN 47660",United Mine Workers of America,"1,595,971"
1998,1201616,Solar Sources #2,Indiana,Pike,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Solar Sources, Inc.","P. O. Box 7, Petersburg, IN 47567",-,"809,951"
1998,1202127,Columbia Mine,Indiana,Gibson,Illinois Basin,Active,Surface,Contractor,Mine only,"Vigo Coal Company, Inc.","14649 Highway 41 North, Evansville, IN 47711",-,"1,079,192"
1998,1202165,Patoka River,Indiana,Pike,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Triad Mining, Inc.","4251 West Co. Rd. 125 S., Petersburg, IN 47567",-,"879,379"
1998,1201263,Busse Mine,Indiana,Spencer,Illinois Basin,Active,Surface,-,Mine only,"Foertsch Construction Company,","P. O. Box 16, Lamar, IN 47550",-,"233,546"
1998,1200326,Hawthorn,Indiana,Greene,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Coal Company,"P. O. Box 1990, Henderson, KY 42420",United Mine Workers of America,"3,118,519"
1998,1200332,Kindill 3 Mine,Indiana,Sullivan,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Kindill Mining, Inc.","P. O. Box 338, Oakland City, IN 47660",United Mine Workers of America,"1,618,245"
1998,1202174,Farmersburg Mine,Indiana,Vigo,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Company,"P. O. Box 312, Evansville, IN 47702",-,"3,066,081"
