Historic Coal Production Data: 1990,,,,,,,,,,,,,
Source: The U.S. Energy Information Administration (EIA) and the U.S. Mine Safety and Health Administration,,,,,,,,,,,,,
,,,,,,,,,,,,,
Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Basin,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Production (short tons)
1990,100742,Short Creek 8750,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35502",United Mine Workers of America,"785,946"
1990,100758,No 3-Mine,Alabama,Jefferson,Appalachia Southern,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources Inc,"P O Box 830079, Birmingham, AL 35283",United Mine Workers of America,"2,629,945"
1990,100851,Oak Grove Mine,Alabama,Jefferson,Appalachia Southern,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,U S Steel Mining Company Inc,"P O Box 2200, Bessemer, AL 35021",United Mine Workers of America,"1,818,076"
1990,102208,Oswayo #9,Alabama,Jefferson,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Oak Grove Coal Company, Inc.","P O Box 68, Adger, AL 35006",Non-Union,"64,289"
1990,102744,Pit #1 Brookside,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Osborn Coal Enterprises, Inc.","2200 Pinehurst Drive, Gardendale, AL 35071",Non-Union,"48,659"
1990,102759,Bkw-River King Mine,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Bkw Enterprises, Inc.","8551 Taylors Ferry Road, Bessemer, AL 35023",Non-Union,"78,421"
1990,102776,Bibby Mine,Alabama,Jefferson,Appalachia Southern,Inactive,Underground,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","6050 Bibby Brickyard Roa, Dora, AL 35062",United Mine Workers of America,"167,487"
1990,102782,Peacock Mine,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Nugget Coal Company, Inc.","300 Vestavia Pkw Ste 390, Birmingham, AL 35216",-,"30,359"
1990,102824,Warrior Pit,Alabama,Jefferson,Appalachia Southern,-,Surface,-,Mine only,Mec Sand & Gravel,"Route 1 Box 706, Empire, AL 35063",-,450
1990,102845,Coalburg #1,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Osborn Coal Enterprises, Inc.","P O Box 173, Fultondale, AL 35068",-,"18,236"
1990,102856,Oswayo #5,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,Apex Coal Corporation,"P O Box 36699, Birmingham, AL 35236",-,"110,758"
1990,102867,Black Creek Mine,Alabama,Jefferson,Appalachia Southern,-,Surface,-,Mine only,"Cory Coal Company, Inc.","309 Plant Street, Oakman, AL 35579",-,"3,814"
1990,102872,Five Mile Creek,Alabama,Jefferson,Appalachia Southern,-,Surface,-,Mine only,"New Castle Mining, Inc.","2361 Cumberland Lake Dr., Pinson, AL 35126",-,231
1990,102410,Texas Mine,Alabama,Marion,Appalachia Southern,-,Underground,-,Mine only,"Holly Mining, Inc.","P O Box 1058, Winfield, AL 35594",-,"9,450"
1990,102607,Dolin Mine,Alabama,Marion,Appalachia Southern,-,Surface,-,Mine only,Rock City Coal & Equipment Inc,"Route 3, Winfield, AL 35594",Non-Union,"46,260"
1990,102652,Poplar Springs,Alabama,Marion,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Haley Bros. & Partridge Coal,","P O Box 322, Haleyville, AL 35565",Non-Union,"13,914"
1990,102723,Black Creek Mine,Alabama,Marion,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Imac Energy Inc.,"P O Box 1251, Jasper, AL 35502",Non-Union,"128,932"
1990,102785,Herd Bull Mine,Alabama,Marion,Appalachia Southern,-,Surface,-,Mine only,"Elk Park, Inc.","Route 1 Box 1314, Sumiton, AL 35148",-,"18,905"
1990,102792,Gum Springs Mine,Alabama,Marion,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Rock City Coal & Equipment, In","Route 3, Winfield, AL 35594",-,"36,451"
1990,102853,"Sure Coal, Inc.",Alabama,Marion,Appalachia Southern,-,Surface,-,Mine only,"Sure Coal, Inc.","Route 5 Box 547, Cottondale, AL 35453",-,"1,491"
1990,100336,Creek Pit 5,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Abston Construction Co.,"Route 1, Brookwood, AL 35444",Non-Union,"40,523"
1990,100339,Lanco,Alabama,Tuscaloosa,Appalachia Southern,-,Surface,-,Mine only,Mitchell And Neely Inc,"P O Box 59523, Birmingham, AL 35259",Non-Union,"20,976"
1990,100560,Kellerman Mine 1570-1,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35501",United Mine Workers of America,"770,953"
1990,101086,Kellerman Mine 1570-2,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35502",United Mine Workers of America,"920,001"
1990,101247,No 4 Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources Inc,"P O Box 830079, Birmingham, AL 35283",United Mine Workers of America,"2,959,451"
1990,101322,No 5 Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources Inc,"P O Box 830079, Birmingham, AL 35283",United Mine Workers of America,"1,611,381"
1990,101401,No 7 Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources Inc,"P O Box 830079, Birmingham, AL 35283",United Mine Workers of America,"2,975,484"
1990,102558,North River #5 Surface,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,The Pittsburg & Midway Coal Mn,"P O Drawer 519, Berry, AL 35546",United Mine Workers of America,"306,268"
1990,102650,Bull City,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,C & H Mining Co Inc,"P O Drawer G, Cottondale, AL 35453",Non-Union,"199,609"
1990,102671,Warco Pit #3,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Contractor,Mine only,Apex Mining Company Incorporat,"P O Box 36947, Birmingham, AL 35236",Non-Union,"181,777"
1990,102678,Steep Creek,Alabama,Tuscaloosa,Appalachia Southern,-,Surface,-,Mine only,Faulkner Energy Corporation,"Route 5 Box 547, Cottondale, AL 35453",Non-Union,"19,611"
1990,102765,Liberty Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,"Energy Supply, Inc.","P O Box 771, Jasper, AL 35502",-,"226,918"
1990,102772,Round Mountain Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Mcclarty Construction & Eqpt C,"Route 2 Box 327, Horton, AL 35980",Non-Union,"101,053"
1990,102774,(peterson) Kar-Bon Mining Comp,Alabama,Tuscaloosa,Appalachia Southern,-,Surface,-,Mine only,Kar-Bon Minig Company,"2210 8th Street, Tuscaloosa, AL 35401",Non-Union,"13,976"
1990,102781,Alston Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Abston Construction Co.,"15694 Highway 216, Brookwood, AL 35444",Non-Union,"55,005"
1990,102799,Brookwood Pit No. 1,Alabama,Tuscaloosa,Appalachia Southern,-,Surface,-,Mine only,"Tuscaloosa Sand & Gravel, Inc.","P O Box 315, Northporte, AL 35476",-,"4,770"
1990,102841,Brookwood Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Dove Coal Corporation,"P O Box 482, Northport, AL 35476",-,"90,910"
1990,102847,Hanna Mill Mine,Alabama,Tuscaloosa,Appalachia Southern,-,Surface,-,Mine only,M.e.c. Inc.,"2870 Old Rocky Ridge #11, Birmingham, AL 35243",-,"18,623"
1990,102880,Abernant Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,"Oak Grove Coal Company, Inc.","P O Box 68, Adger, AL 35006",Non-Union,"21,077"
1990,-,-,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,-,-,-,579
1990,-,-,Alabama,Walker,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,-,-,-,87
1990,100341,Bankhead Mine,Alabama,Walker,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Russell Coal, Incorporated","P O Box 3187, Jasper, AL 35502",United Mine Workers of America,"331,804"
1990,100515,Mary Lee No. 1 Mine,Alabama,Walker,Appalachia Southern,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35502",United Mine Workers of America,"1,625,120"
1990,100793,Liberty Hill Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,A J Taft Coal Company Inc,"P O Box 248, Parrish, AL 35580",United Mine Workers of America,"36,102"
1990,100821,Mary Lee No 2 Mine,Alabama,Walker,Appalachia Southern,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,"Drummond Company , Inc.","P O Box 1549, Jasper, AL 35502",United Mine Workers of America,"1,204,544"
1990,101270,Cedrum Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35502",United Mine Workers of America,"1,121,479"
1990,101883,Dixie Springs Mine,Alabama,Walker,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,A J Taft Coal Company Inc,"P O Box 248, Parrish, AL 35580",United Mine Workers of America,"322,649"
1990,101986,Mill Creek Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35501",United Mine Workers of America,330
1990,102268,Bryants Creek,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Birmingham Coal & Cokec,"200 Cahaba Park S Ste 11, Birmingham, AL 35242",-,"15,153"
1990,102489,Riverside,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,"Best Coal, Inc.","P O Box 1253, Cullman, AL 35056",-,"13,722"
1990,102611,Mine #3,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Lost Creek Coal Company Inc,"Route 5 Box 540, Jasper, AL 35501",Non-Union,"166,574"
1990,102616,Lost Creek Pit #28,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,"Gateway Malls, Inc.","P O Box 1158, Carbon Hill, AL 35549",Non-Union,"634,833"
1990,102628,Magbee Bend,Alabama,Walker,Appalachia Southern,Inactive,Surface,Contractor,Mine only,"White Oak Mining, Inc.","P O Drawer P, Sumiton, AL 35148",Non-Union,"9,003"
1990,102634,Blue Creek Mine,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,"Imac Energy, Inc","P O Box 1251, Jasper, AL 35501",Non-Union,819
1990,102644,Pit No 6,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Cordova Clay Company Inc,"P O Box 100, Cordova, AL 35550",Non-Union,"13,323"
1990,102648,Briceton Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Black Warrior Minerals Incorpo,"P O Drawer P, Sumiton, AL 35148",Non-Union,"566,354"
1990,102651,Nauvoo Mine #3,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,"West Energy, Inc.","P O Box 479, Jasper, AL 35502",United Mine Workers of America,"13,079"
1990,102656,Cordell Creek Mine,Alabama,Walker,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,Myers Coal Company,"5516 Mccaleb Drive, Dora, AL 35062",Non-Union,"49,951"
1990,102657,Hope Gallaway #24,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,"Gateway Malls, Inc.","P O Box 1158, Carbon Hill, AL 35549",Non-Union,"221,897"
1990,102707,Pleasant Grove #20,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,"Gateway Malls, Inc.","P O Box 1158, Carbon Hill, AL 35549",Non-Union,"464,257"
1990,102715,Mccarne Mountain,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Baron Coal Company, Inc.","P O Box 58, Sumiton, AL 35148",Non-Union,"30,596"
1990,102732,Earley Ridge,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,"Contract Augering Service, Inc","P O Box 7345, Birmingham, AL 35253",Non-Union,"16,491"
1990,102766,Bkw-Empire Town Creek South,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Bkw Ent.,"Route 5 Box 8551, Bessemer, AL 35023",Non-Union,"4,366"
1990,102773,Clarke Mine,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,"Cedar Creek Mining Company, In","P O Box 1089, Carbon Hill, AL 35549",-,"7,407"
1990,102780,Parkland,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Burleson And Mullins Coal Co.,"P O Box 405, Jasper, AL 35501",-,"12,000"
1990,102797,Aldridge Mine No. 1,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,"Pickens Coal, Inc.","P O Box 307, Oakman, AL 35579",Non-Union,"2,612"
1990,102802,Coal Creek Mine,Alabama,Walker,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Russell Coal, Inc.","P O Box 3187, Jasper, AL 35502",United Mine Workers of America,"168,196"
1990,102817,Dogtown Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Haley Bros. & Partridge Coal,","P O Box 322, Haleyville, AL 35565",Non-Union,"82,529"
1990,102835,Bradley Town Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Nugget Coal Company, Inc.","300 Vestavia Pky Ste 390, Birmingham, AL 35216",-,"39,614"
1990,102842,Trinity Mine,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,Lynn Energy Inc.,"P O Box 126, Eldridge, AL 35554",-,"8,226"
1990,102849,Wolf Creek Mine,Alabama,Walker,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,"A J Taft Coal Co., Inc.","P O Box 280, Oakman, AL 35579",-,"179,433"
1990,102862,Hatt Mine,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,Bookout Construction Corp.,"P O Box 2421, Jasper, AL 35501",-,"8,134"
1990,102866,Flatwood Mine,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,"Haley Bros. & Partridge Coal,","P O Box 322, Haleyville, AL 35565",-,"2,540"
1990,102875,Clark Hollow Mine,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,"Contract Augering Services, In","1300 Beakon Pky East #70, Birmingham, AL 35209",-,447
1990,102876,Magbee Bend No. 1 Mine,Alabama,Walker,Appalachia Southern,-,Underground,-,Mine only,"Contract Augering Services, In","P. O. Box 7345, Birmingham, AL 35235",-,126
1990,102580,-,Alabama,Winston,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,-,-,Non-Union,246
1990,102602,Black Pond #6,Alabama,Winston,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Central Mining, Inc.","P O Box 2585, Jasper, AL 35502",Non-Union,"216,234"
1990,102630,Hoggle Ridge Mine,Alabama,Winston,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Haley Bros & Partridge Coal Co,"P O Box 322, Haleyville, AL 35565",Non-Union,"16,894"
1990,102639,Hickory Grove,Alabama,Winston,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Mann Steel Products        .,"P O Box 531044, Birmingham, AL 35253",Non-Union,"250,610"
1990,102800,Big Bear,Alabama,Winston,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,White Oak Mining Co. Inc.,"2870 Rocky Ridge Ste 110, Birmingham, AL 35243",-,"5,164"
1990,102846,Browns Creek Mine,Alabama,Winston,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"New Acton Coal Mining Company,","300 Bolus Circle, Warrior, AL 35180",-,"73,078"
1990,102850,Natural Bridge Mine,Alabama,Winston,Appalachia Southern,-,Surface,-,Mine only,Carbon Tech Mining Corporation,"2814 Petticoat Ln Ste 20, Birmingham, AL 35253",-,"76,434"
1990,5000030,Usibelli,Alaska,-,Western,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Usibelli Coal Mine Inc.,"P.O. Box 1000, Healy, AK 99743",Teamsters,"1,706,408"
1990,200533,Black Mesa,Arizona,Navajo,Western,Inactive,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Coal Company,"1300 South Yale, Flagstaff, AZ 86001",United Mine Workers of America,"4,057,736"
1990,201195,Kayenta,Arizona,Navajo,Western,Inactive,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Coal Company,"1300 South Yale, Flagstaff, AZ 86001",United Mine Workers of America,"7,245,797"
1990,301535,Seven C'S #2,Arkansas,Johnson,Interior,Inactive,Surface,Indepedent Producer Operator,Mine only,"Seven C'S Constr. Co., Inc.","P.O. Box 460, Coal Hill, AR 72832",Non-Union,"13,408"
1990,301650,Mine #2,Arkansas,Johnson,Interior,Inactive,Surface,Indepedent Producer Operator,Mine only,R&s Coal Co.,"P.O. Box 377, Scranton, AR 72863",-,"6,106"
1990,301550,Hilltop #3,Arkansas,Sebastian,Interior,Inactive,Surface,Indepedent Producer Operator,Mine only,"H.h.h. Mining Company, Inc.","Rt 4, Box 490, Van Buren, AR 72956",Non-Union,"25,752"
1990,301569,Penny #1,Arkansas,Sebastian,Interior,Inactive,Surface,Indepedent Producer Operator,Mine only,Comer Mining Company,"P.O. Box 986, Greenwood, AR 72936",Non-Union,"4,408"
1990,301596,Pine Mountain No. 1,Arkansas,Sebastian,Interior,Inactive,Surface,Indepedent Producer Operator,Mine only,"Tri-State Coal Company, Inc.","P.O. Box 999, Fort Smith, AR 72902",Non-Union,"1,886"
1990,301623,Mine #1,Arkansas,Sebastian,Interior,-,Surface,Indepedent Producer Operator,Mine only,Russ & Sons Inc.,"P.O. Box 1609, Greenwood, AR 72936",Non-Union,"7,206"
1990,301712,Mine No. 1,Arkansas,Sebastian,Interior,-,Surface,Indepedent Producer Operator,Mine only,Johnson Coal Co.,"Rt 1, Box 45, Hackett, AR 72937",-,105
1990,400659,-,California,Amador,,-,Surface,Operating Subsidiary,Mine and Preparation Plant,-,-,-,"61,000"
1990,504184,Cyrpus Orchard Valley West,Colorado,Delta,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Cyprus Coal Company,"P.O. Box 1299, Paonia, CO 81428",Non-Union,"584,810"
1990,503455,Southfield Mine,Colorado,Fremont,Western,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,"Energy Fuels Coal, Inc.","P.O. Box 449, Florence, CO 81226",Non-Union,"299,677"
1990,503793,Twin Pines No. 2 Coal Mine,Colorado,Fremont,Western,Inactive,Underground,Indepedent Producer Operator,Mine only,Twin Pines Inv Ltd/falcon Ener,"P.O. Box 187, Rockvale, CO 81244",Non-Union,"28,300"
1990,502421,Eastside Mine,Colorado,Garfield,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine only,"Eastside Coal Company, Inc.","P.O. Box 161, Silt, CO 81652",Non-Union,"2,909"
1990,503013,Mcclane Canyon Mine,Colorado,Garfield,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine only,Salt Creek Mining Co.,"Box 70, Loma, CO 81524",Non-Union,"212,879"
1990,500259,O.c. Coal Mine,Colorado,Gunnison,Uinta Region,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,O.c. Coal Mine,"Po Box 539, Gunnison, CO 81230",Non-Union,"4,800"
1990,503672,Mt. Gunnison,Colorado,Gunnison,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,West Elk Coal Co.,"P.O. Box 591, Somerset, CO 81434",Non-Union,"559,251"
1990,503787,Bear #3 Mine,Colorado,Gunnison,Uinta Region,Inactive,Underground,Contractor,Mine only,Bear Coal Company Inc.,"P.O. Box 518, Somerset, CO 81434",United Mine Workers of America,"385,852"
1990,502674,Marr Strip,Colorado,Jackson,Western,Inactive,Surface,Indepedent Producer Operator,Mine only,Kerr Coal Company,"Box 487            ., Walden, CO 80480",Non-Union,"66,750"
1990,500266,King Coal Mine,Colorado,La Plata,Western,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,"National King Coal, Inc","4424 County Road 120, Hesperus, CO 81326",Non-Union,"165,501"
1990,502820,Golden Eagle,Colorado,Las Animas,Western,Inactive,Underground,Operating Subsidiary,Mine only,Wyoming Fuel Company,"10250 Highway 12, Weston, CO 81091",United Mine Workers of America,"1,276,652"
1990,503771,Raton Creek Mine No. 1,Colorado,Las Animas,Western,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Energy Fuels Mining Company,"P.O. Box 449, Florence, CO 81226",Non-Union,"20,929"
1990,500281,Roadside Mine,Colorado,Mesa,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Powderhorn Coal Company,"Caller Box 3034, Gillette, WY 82716",Non-Union,"187,205"
1990,501370,Eagle #5,Colorado,Moffat,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine only,Cyprus Empire Corporation,"P.O. Box 68, Craig, CO 81626",United Mine Workers of America,"2,245,810"
1990,502838,Trapper Mine,Colorado,Moffat,Uinta Region,Inactive,Surface,Operating Subsidiary,Mine only,Trapper Mining Inc.,"P.O. Box 187, Craig, CO 81626",International Union of Operation Engineers,"2,399,690"
1990,502962,Colowyo Mine,Colorado,Moffat,Uinta Region,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Colowyo Coal Company,"5731 State Highway 13, Meeker, CO 81641",Non-Union,"4,085,498"
1990,500301,Dutch Creek Mine,Colorado,-,Uinta Region,-,Underground,Operating Subsidiary,Mine only,"Midcontinent Resources, Inc.","P O Box 500, Carbondale, CO 81623",Non-Union,"478,197"
1990,503505,Deserado,Colorado,Rio Blanco,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Western Fuels-Utah Inc,"P.O Box 1067, Rangely, CO 81648",United Mine Workers of America,"1,455,598"
1990,500303,Edna Mine,Colorado,Routt,Uinta Region,Inactive,Surface,Operating Subsidiary,Mine only,Pittsburg & Midway Coal Mining,"P.O. Box 176, Oak Creek, CO 80467",United Mine Workers of America,"238,020"
1990,500304,Seneca Strip,Colorado,Routt,Uinta Region,Inactive,Surface,Operating Subsidiary,Mine only,Peabody Coal Company,"1300 South Yale, Flagstaff, AZ 86001",United Mine Workers of America,"1,454,172"
1990,503836,Foidel Creek Mine,Colorado,Routt,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Twentymile Coal Company,"29515 Routt County Rd#27, Oak Creek, CO 80467",Non-Union,"2,720,034"
1990,503515,Keenesburg Mine,Colorado,-,Western,Inactive,Surface,Operating Subsidiary,Mine and Preparation Plant,Coors Energy Company,"P.O. Box 359, Keenesburg, CO 80643",Non-Union,"37,095"
1990,1100585,Mine # 10,Illinois,Christian,Illinois Basin,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Peabody Coal Company,"P.O. Box 1990, Henderson, KY 42420",United Mine Workers of America,"2,323,417"
1990,1102371,No 2 Mine,Illinois,Clinton,Illinois Basin,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Monterey Coal Company,"Post Office Box 496, Carlinville, IL 62626",United Mine Workers of America,"2,964,338"
1990,1100586,Murdock Mine,Illinois,Douglas,Illinois Basin,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Zeigler Coal Company,"P.O. Box 73, Murdock, IL 61941",United Mine Workers of America,"994,745"
