Historic Coal Production Data: 1985,,,,,,,,,,,,,
Source: The U.S. Energy Information Administration (EIA) and the U.S. Mine Safety and Health Administration,,,,,,,,,,,,,
,,,,,,,,,,,,,
Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Basin,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Production (short tons)
1985,101270,Cedrum Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Drummond Coal Co,"P O Box 1549, Jasper, AL 35501",United Mine Workers of America,"861,469"
1985,101720,Sipsey Mine (strip),Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Hallmark & Son Coal Co,"Route 3 Box 900, Warrior, AL 35180",United Mine Workers of America,"192,593"
1985,101883,Taft Mine #3,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,A J Taft Coal Co Inc,"Po Box 22, Cordova, AL 35550",United Mine Workers of America,"480,000"
1985,101985,Cedrum Mine #2,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Drummond Coal Co,"P. O. Box 1549, Jasper, AL 35501",-,"546,362"
1985,101986,Millcreek Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Drummond Coal Co,"Po Box 1549, Jasper, AL 35501",-,"640,527"
1985,102000,-,Alabama,Walker,Appalachia Southern,Inactive,Surface,-,Mine only,-,-,Non-Union,"73,332"
1985,102114,-,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,-,-,-,"38,641"
1985,102232,Gibson Hill Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,Arch Of Alabama,"P O Box 1688, Jasper, AL 35501",-,"75,991"
1985,102268,Bryants Creek Mine,Alabama,Walker,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,Robison & Company Inc,"924 18th Ave Nw, Birmingham, AL 35215",-,"29,615"
1985,102381,Tucker Hollow #1,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,B.a.s.s. Coal Co Inc,"P.O. Box 292, Semiton, AL 35148",-,"28,399"
1985,102437,Oakman Mine No. 1,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,Simpson Excavating Inc,"Rt. 1, Leeburg, AL 35983",-,"56,485"
1985,102438,Wolf Mountain Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,Mccollum Coal Co Inc,"P. O. Drawer 39027, Birmingham, AL 35208",-,"194,540"
1985,102539,Cordova Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Birmingham Coal & Coke Co. Inc,"4363 First Ave No., Birmingham, AL 35222",-,"25,398"
1985,102577,Mccollum Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Heritage Coal Co Inc,"2804 Briarcliff Rd, Jasper, AL 35501",-,"21,285"
1985,102596,Little Black Water Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Contractor,Mine only,West Energy Inc.,"P.O. Box 479, Jasper, AL 35501",-,"135,681"
1985,102611,Mine #1,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,Lost Creek Coal Company Inc.,"Rt. 5 Box 255 G, Jasper, AL 35501",-,"118,719"
1985,102614,Marietta Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,-,Mine only,Pickens Coal Inc.,"P.O. Box 327, Oakman, AL 35579",-,"57,234"
1985,102616,Carbon Hill Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,"Gateway Malls, Inc","P.O. Drawer 39027, Birmingham, AL 35208",-,"308,501"
1985,102620,Riverside Mine,Alabama,Walker,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,Energy Supply Inc.,"P O Box 771, Jasper, AL 35501",-,"50,231"
1985,102621,Saragosa Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,Gateway Malls Inc.,"P.O. Drawer 39027, Birmingham, AL 35208",-,"124,488"
1985,102634,Blue Creek Mine,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,Imac Energy Inc.,"P.O. Box 1251, Jasper, AL 35501",-,"13,398"
1985,-,-,Alabama,Winston,Appalachia Southern,-,Surface,-,Mine only,-,-,-,"22,154"
1985,102575,Poplar Spring,Alabama,Winston,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Central Mining Inc,"P O Box 2585, Jasper, AL 35501",-,"266,217"
1985,102578,Piney Ridge Pit,Alabama,Winston,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Bookout Const. & Mining Corp.,"P O Box 2421, Jasper, AL 35502",-,"54,713"
1985,102591,J & G Mine #3,Alabama,Winston,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Gun Mining Co Inc,"1940 Pinson Valley Pkwy, Birmingham, AL 35217",-,"48,411"
1985,102604,Bullock Mine #1,Alabama,Winston,Appalachia Southern,-,Surface,-,Mine only,Bullock Mining Co.inc.,"Po Box 5044, Birmingham, AL 35214",-,"41,861"
1985,5000030,Usibelli Surface Mine,Alaska,-,Western,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Usibelli Coal Mine Inc,"Pouch 1, Healy, AK 99743",Teamsters,"1,432,773"
1985,200533,Black Mesa,Arizona,Navajo,Western,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Peabody Coal Co,"P.O.Box 605, Kayenta, AZ 86033",United Mine Workers of America,"2,350,878"
1985,201195,Kayenta Strip,Arizona,Navajo,Western,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Peabody Coal Co,"P.O.Box 605, Kayenta, AZ 86033",United Mine Workers of America,"7,273,898"
1985,301535,#1 Blood Pit,Arkansas,Johnson,Interior,Inactive,Surface,Indepedent Producer Operator,Mine only,United States Energy Resources,"P.O.Box 298, Coal Hill, AR 72832",-,"13,669"
1985,300278,Sugarloaf Mining Company,Arkansas,Sebastian,Interior,Inactive,Surface,Contractor,Mine only,Southern States Corporation,"P.O. Box 2045, Fort Smith, AR 72902",United Mine Workers of America,"29,510"
1985,301550,Hill Top #1,Arkansas,Sebastian,Interior,Inactive,Surface,Indepedent Producer Operator,Mine only,H H H Mining Co.,"Rt.4 Box 490, Vanburen, AR 72956",-,"25,000"
1985,400659,-,California,-,,Inactive,Surface,Operating Subsidiary,Mine only,-,-,-,"71,435"
1985,503022,Chimney Rock Coal,Colorado,-,Western,Active,Surface,Contractor,Mine and Preparation Plant,Bechte Operating Service Corp.,"P.O. Box 329, Colorado Sprg, CO 80901",Non-Union,"199,899"
1985,500294,Somerset Coal Mine,Colorado,Delta,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,Us Steel Mining Co Inc,"P.O. Box I, Somerset, CO 81434",United Mine Workers of America,"678,511"
1985,502898,Orchard Valley,Colorado,Delta,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine only,Colorado Westmoreland Inc,"P O Box 1299, Paonia, CO 81428",Non-Union,"533,135"
1985,503455,Dorchester #1,Colorado,Fremont,Western,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Dorchester Coal Company,"P.O. Box 449, Florence, CO 81226",Non-Union,"272,565"
1985,503793,Twin Pines No. 2 Mine,Colorado,Fremont,Western,-,Surface,-,Mine only,"Twin Pines Coal Company, Inc.","P O Box 2059, Canon City, CO 81212",Non-Union,"14,527"
1985,503889,Rex Carbon Mine,Colorado,Fremont,Western,Inactive,Underground,Indepedent Producer Operator,Mine only,Newlin Creek Mine Ltd.,"P.O.Box 402, Florence, CO 81226",-,"62,485"
1985,500294,Somerset Coal Mine,Colorado,Gunnison,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,Us Steel Mining Co Inc,"P.O. Box I, Somerset, CO 81434",United Mine Workers of America,"226,171"
1985,503672,Mt. Gunnison #1,Colorado,Gunnison,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine only,"West Elk Coal Company, Inc.","P.O. Box 591, Somerset, CO 81434",-,"601,710"
1985,503787,Bear #3 Mine,Colorado,Gunnison,Uinta Region,Inactive,Underground,Indepedent Producer Operator,Mine only,Bear Coal Co Inc,"P.O. Box 518, Somerset, CO 81434",United Mine Workers of America,"273,741"
1985,502674,Marr Strip,Colorado,Jackson,Western,Inactive,Surface,Indepedent Producer Operator,Mine only,Kerr Coal Co,"Box 487, Walden, CO 80480",Non-Union,"80,163"
1985,503517,Bourg,Colorado,Jackson,Western,Inactive,Surface,Indepedent Producer Operator,Mine only,Flatiron Companies,"P.O. Box 37, Cowdrey, CO 80306",-,"120,511"
1985,500266,King Coal Mine,Colorado,La Plata,Western,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,National King Coal,"P.O. Box 2905, Durango, CO 81301",Non-Union,"79,980"
1985,502820,Golden Egle,Colorado,Las Animas,Western,Inactive,Underground,Operating Subsidiary,Mine only,Wyoming Fuel Co,"Star Route, Weston, CO 81091",United Mine Workers of America,"118,794"
1985,500281,Roadside Mine,Colorado,Mesa,Uinta Region,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Powderhorn Coal Company,"P.O. Box 1430, Palisade, CO 81526",Non-Union,"779,926"
1985,501370,Eagle #5 Ug,Colorado,Moffat,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine only,Empire Energy Crp,"Po Box 68, Craig, CO 81626",United Mine Workers of America,"1,190,131"
1985,502838,Trapper Mine,Colorado,Moffat,Uinta Region,Inactive,Surface,Operating Subsidiary,Mine only,Trapper Mining Inc,"P O Box 187, Craig, CO 81625",International Union of Operation Engineers,"2,336,514"
1985,502962,Colowyl Strip,Colorado,Moffat,Uinta Region,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Colowyo Coal Co,"5731 Highway 13, Meeker, CO 81641",Non-Union,"3,129,327"
1985,500300,L S Wood Mine,Colorado,-,Uinta Region,Inactive,Underground,Indepedent Producer Operator,Mine only,Mid Continent Resources Inc,"P O Box 158, Carbondale, CO 81623",Redstone Workers Association,"60,146"
1985,500301,Dutch Creek No 1 And Rock Tunn,Colorado,-,Uinta Region,Inactive,Underground,Indepedent Producer Operator,Mine only,Mid Continent Resources Inc,"P O Box 158, Carbondale, CO 81623",Redstone Workers Association,"301,605"
1985,500469,Dutch Creek No 2 Mine,Colorado,-,Uinta Region,Inactive,Underground,Indepedent Producer Operator,Mine only,Mid Continent Resources Inc,"Po Box 158, Carbondale, CO 81623",Redstone Workers Association,"658,247"
1985,503505,Deserado,Colorado,Rio Blanco,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Western Fuels Assoc Inc,"P.O. Box 1589, Rangely, CO 81648",-,"198,953"
1985,500302,Mine 1 And 2,Colorado,Routt,Uinta Region,Inactive,Surface,Operating Subsidiary,Mine and Preparation Plant,Colorado Yampa Coal Co,"29588 Routt County Rd #27, Oak Creek, CO 80467",United Mine Workers of America,"1,931,196"
1985,500303,Edna Strip,Colorado,Routt,Uinta Region,Inactive,Surface,Operating Subsidiary,Mine only,Pittsburg & Midway Coal Mining,"Box 176, Oak Creek, CO 80467",United Mine Workers of America,"540,568"
1985,500304,Seneca Strip,Colorado,Routt,Uinta Region,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Peabody Coal Co,"Drawer D, Hayden, CO 81639",United Mine Workers of America,"1,567,020"
1985,503138,Hayden Gulch Coal Mine,Colorado,Routt,Uinta Region,Inactive,Surface,-,Mine and Preparation Plant,Yampa Mining Co,"Box H H, Hayden, CO 81639",Non-Union,"516,695"
1985,503836,Foidel Creek Mine,Colorado,Routt,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Twenty Mile Coal Co,"23385 Routt County Rd 33, Oak Creek, CO 80467",-,"309,865"
1985,503515,Keensburg Mine,Colorado,-,Western,Inactive,Surface,Operating Subsidiary,Mine and Preparation Plant,Coors Energy Co,"P.O. Box 359, Kennesburg, CO 80643",-,"419,123"
1985,1100585,#10 Mine,Illinois,Christian,Illinois Basin,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Peabody Coal Co,"P.O.Box 158, Pawnee, IL 62558",United Mine Workers of America,"823,780"
1985,1102371,#2 Mine,Illinois,Clinton,Illinois Basin,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Monterey Coal Co,"P O Box 94, Albers, IL 62215",United Mine Workers of America,"3,027,065"
1985,1100586,Murdock Ug,Illinois,Douglas,Illinois Basin,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Zeigler Coal Co,"P O Box 74, Murdock, IL 61941",United Mine Workers of America,"166,052"
1985,1101845,Zeigler #5 Mine,Illinois,Douglas,Illinois Basin,-,Underground,-,Mine and Preparation Plant,Zeigler Coal Co,"P O Box 77, Murdock, IL 61941",United Mine Workers of America,"813,839"
