Historic Coal Production Data: 2002,,,,,,,,,,,,,,,
Source: The U.S. Energy Information Administration (EIA) and the U.S. Mine Safety and Health Administration,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Basin,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Production (short tons),Average Employees,Labor Hours
2002,1518426,Mine # 2,Kentucky (East),Knox,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Pc Contracting Inc,"14 Lakeview Drive, Barbourville, KY 40906",,"1,488",5,"1,205"
2002,1518440,No 6,Kentucky (East),Knox,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Mallie Coal Company Inc,"8442 Highway 6, Corbin, KY 40701",,"1,587",4,"1,200"
2002,1518471,Mine No. 1,Kentucky (East),Knox,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Rgt Mining & Construction Comp,"3848 Barbourville Road, London, KY 40744",,866,2,"1,040"
2002,1518571,Brd #6,Kentucky (East),Knox,Appalachia Central,Permanently abandoned,Underground,Contractor,Mine only,Br&d Enterprises Inc,"P.O. Box 2218, Middlesboro, KY 40965",,"80,074",29,"16,654"
2002,1518576,Punch Hollow Job,Kentucky (East),Knox,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"B & W Resources, Inc.","637 Morton Blvd., Hazard, KY 41701",,975,11,"1,471"
2002,1507305,Denham & Lewis,Kentucky (East),Laurel,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Ruby Coal Of London Inc,"P.O. Box 157, East Bernstad, KY 40729",,0,12,"24,759"
2002,1510042,#1 Strip,Kentucky (East),Laurel,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Jamieson Construction Company,"30 Jamieson Lane, London, KY 40741",,"34,112",11,"8,872"
2002,1510789,Colona Synfuel Plant,Kentucky (East),Lawrence,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Colona Synfuel, L L C","P.O. Box 308, Ceredo, WV 25507",,0,12,"24,038"
2002,1510789,Colona Synfuel Plant,Kentucky (East),Lawrence,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Colona Synfuel, L L C","P.O. Box 308, Ceredo, WV 25507",,0,8,"16,025"
2002,1516116,No 1 Surface,Kentucky (East),Lawrence,Appalachia Central,Permanently abandoned,Surface,Contractor,Mine only,K-Jac Energy Inc,"P.O. Box 1384, Paintsville, KY 41240",,"68,639",5,"9,415"
2002,1516823,No. 4,Kentucky (East),Lawrence,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Coalburg Enterprises, Inc.","P.O. Box 416, Kenova, WV 25530",,"580,090",47,"115,796"
2002,1517937,No 1,Kentucky (East),Lawrence,Appalachia Central,Mine closed by MSHA,Surface,Indepedent Producer Operator,Mine only,Broken Ridge Llc,"P.O. Box 249, Ashland, KY 41105",,"52,493",14,"18,200"
2002,1518220,Mine 1,Kentucky (East),Lawrence,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,M & G Coal Sales Inc,"3535 Helton Court, Catlettsburg, KY 41129",,"37,190",10,"19,620"
2002,1518371,Evans Fork Job,Kentucky (East),Lawrence,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Miller Brothers Coal Inc,"25 Clydean Drive, Leburn, KY 41831",,"713,449",45,"126,032"
2002,1518498,No. 2,Kentucky (East),Lawrence,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Broken Ridge, Llc","P.O. Box 249, Ashland, KY 41101",,"48,760",14,"18,468"
2002,1518465,#1 Surface,Kentucky (East),Lee,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Dylan Mining Llc,"P.O. Box 1509, Beattyville, KY 41311",,"48,858",11,"18,978"
2002,1502502,Shamrock #18 Series,Kentucky (East),Leslie,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Shamrock Coal Company Inc,"1374 Highway 192 East, London, KY 40741",,"1,138,221",103,"246,265"
2002,1511065,No 4,Kentucky (East),Leslie,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Bledsoe Coal Corp,"1374 Highway 192 East, London, KY 40741",,"1,264,249",89,"216,980"
2002,1511835,No 1,Kentucky (East),Leslie,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Bledsoe Coal Corp,"1374 Hwy 192 East, London, KY 40741",,0,30,"70,319"
2002,1514057,Mine #49,Kentucky (East),Leslie,Appalachia Central,Mine closed by MSHA,Underground,Operating Subsidiary,Mine only,Tic Energy Inc,"P.O. Box 549, Wooton, KY 41776",,"39,488",20,"21,701"
2002,1516098,Beech Fork Coal Prep Facility,Kentucky (East),Leslie,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Shamrock Coal Company Inc,"1374 Hwy 192 East, London, KY 40741",,0,43,"106,254"
2002,1516349,Mine No 4,Kentucky (East),Leslie,Appalachia Central,Active,Underground,Contractor,Mine only,Calvary Coal Co. Inc,"P.O. Box 126, Beverly, KY 40913",,"415,842",50,"120,827"
2002,1517298,No 67,Kentucky (East),Leslie,Appalachia Central,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Bledsoe Coal Corporation,"1374 Highway 192 East, London, KY 40741",,"98,674",9,"18,409"
2002,1517746,Camp Creek Surface Mine No 24,Kentucky (East),Leslie,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Leslie Resources Inc,"1021 Tori Dr, Hazard, KY 41701",,"1,232,839",103,"274,613"
2002,1517853,Big Laurel #3,Kentucky (East),Leslie,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 157, Bardstown, KY 40004",,"6,969",20,"3,311"
2002,1518000,Trace Branch,Kentucky (East),Leslie,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 207, Brookside, KY 40801",,"327,679",38,"55,591"
2002,1518336,Austin Coal Inc #1,Kentucky (East),Leslie,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Austin Coal Inc,"203 Main St. Ste 202, Whitesburg, KY 41858",,"46,518",7,"8,497"
2002,1518376,Beechfork Mine,Kentucky (East),Leslie,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Bledsoe Coal Corp,"Hc 82, Box 351a, Big Laurel, KY 40808",,"1,007,201",78,"195,035"
2002,1518409,Robin Branch Surface Mine,Kentucky (East),Leslie,Appalachia Central,Mine closed by MSHA,Surface,Contractor,Mine only,Associated Contracting Llc,"P.O. Box 458, West Liberty, KY 41472",,"49,580",42,"66,491"
2002,1518442,Auger Mine #28,Kentucky (East),Leslie,Appalachia Central,Temporarily closed,Surface,Contractor,Mine only,B & H Coal Company Inc,"P.O. Box 221, Jackson, KY 41339",,"80,317",3,"7,475"
2002,1518455,#7 Seam,Kentucky (East),Leslie,Appalachia Central,Permanently abandoned,Underground,Contractor,Mine only,Bledsoe Coal Corp,"Hc 82 Box 351a, Big Laurel, KY 40808",,"228,531",24,"46,482"
2002,1518474,Short Fork,Kentucky (East),Leslie,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Nally & Hamilton Enterprises,","P.O. Box 157, Bardstown, KY 40004",,"156,101",25,"39,318"
2002,1518584,Wooton Job #4,Kentucky (East),Leslie,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"B&w Resources, Inc.","637 Morton Bl Vd., Hazard, KY 41701",,"7,126",19,"5,826"
2002,1507232,Koyle Branch Mine # 1,Kentucky (East),Letcher,Appalachia Central,Permanently abandoned,Underground,Operating Subsidiary,Mine only,"Coastal Coal Company, L.L.C.","117 Madison Ave. Suite B, Whitesburg, KY 41858",,"246,227",46,"82,949"
2002,1508978,Premium,Kentucky (East),Letcher,Appalachia Central,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,Cook And Sons Mining Inc,"147 Big Blue Blvd, Whitesburg, KY 41858",,"247,756",53,"125,113"
2002,1509784,Cheyenne Loadout,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Cheyenne Resources Inc,"1965 Montgomery Creek Rd, Vicco, KY 41773",,0,9,"26,033"
2002,1511121,Roxana Prep Plant,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,"Enterprise Mining Company, L.","117 Madison Avenue, Suite B, Whitesburg, KY 41858",,0,2,"3,221"
2002,1511121,Roxana Prep Plant,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,"Enterprise Mining Company, L.","117 Madison Avenue, Suite B, Whitesburg, KY 41858",,0,32,"61,201"
2002,1512914,Sapphire Prep Plant,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Cook & Sons Mining Inc,"147 Big Blue Blvd, Whitesburg, KY 41858",,0,11,"24,082"
2002,1512914,Sapphire Prep Plant,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,Cook & Sons Mining Inc,"147 Big Blue Blvd, Whitesburg, KY 41858",,0,20,"44,723"
2002,1516577,Mill Creek Prep Plant,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Consol Of Kentucky Inc,"P.O. Box 130, Mousie, KY 41839",,0,7,"16,618"
2002,1516577,Mill Creek Prep Plant,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Consol Of Kentucky Inc,"P.O. Box 130, Mousie, KY 41839",,0,21,"52,622"
2002,1516580,Auger Mine #6,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,B & H Coal Company Inc,"P.O. Box 221, Jackson, KY 41339",,"9,201",3,"2,822"
2002,1516898,Uz Mine No. 2,Kentucky (East),Letcher,Appalachia Central,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,"Cook And Sons Mining, Inc.","147 Big Blue Blvd., Whitesburg, KY 41858",,766,5,"2,110"
2002,1516908,#9,Kentucky (East),Letcher,Appalachia Central,Temporarily closed,Underground,Contractor,Mine only,"Simpson Mining Company,  Inc","P.O. Box E, Cumberland, KY 40823",,"37,522",12,"6,208"
2002,1517364,Pe Letcher County,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Premier Elkhorn Coal Company,"P.O. Box 130, Myra, KY 41549",,"1,006,350",77,"205,616"
2002,1517481,Mayking,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Contractor,Mine only,"Cook And Sons Mining, Inc.","147 Big Blue Blvd., Whitesburg, KY 41858",,"82,506",25,"38,051"
2002,1517571,Hip-High Mine # 1,Kentucky (East),Letcher,Appalachia Central,Temporarily closed,Underground,Operating Subsidiary,Mine only,"Enterprise Mining Company, L.","117 Madison Avenue, Suite B, Whitesburg, KY 41858",,"31,005",20,"15,075"
2002,1517586,Mine No 1,Kentucky (East),Letcher,Appalachia Central,Mine closed by MSHA,Surface,Indepedent Producer Operator,Mine only,"Mountaintop, Inc.","450 Park Place, Norton, VA 24273",,"1,948",11,"2,259"
2002,1517602,Mine #1,Kentucky (East),Letcher,Appalachia Central,Mine closed by MSHA,Surface,Indepedent Producer Operator,Mine only,"M & D Pipeline, Inc.","7 South Fork, Allen, KY 41601",,"38,976",7,"14,533"
2002,1517605,Lynn Branch Mine No 1,Kentucky (East),Letcher,Appalachia Central,Permanently abandoned,Underground,Operating Subsidiary,Mine only,"Coastal Coal Company, Llc","117 Madison Street, Suite B, Whitesburg, KY 41858",,"216,966",48,"59,023"
2002,1517657,Left Fork Mine,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Contractor,Mine only,"Fairbanks Coal Co.,  Inc","9 Hughes Dr, Millstone, KY 41838",,"282,628",34,"75,109"
2002,1517714,Cook & Sons,Kentucky (East),Letcher,Appalachia Central,Mine closed by MSHA,Surface,Indepedent Producer Operator,Mine only,Earnest Cook & Sons Mining Inc,"84 Cookville Road, Whitesburg, KY 41858",,"7,535",3,"3,390"
2002,1517720,Mill Creek E-3,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Consol Of Kentucky Inc,"P.O. Box 130, Mousie, KY 41839",,"663,514",73,"152,227"
2002,1517768,Joe's Branch #2,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Contractor,Mine only,Meade & Shepherd Coal Company,"12816 Hwy 160, Whitesburg, KY 41858",,"198,750",34,"93,593"
2002,1517896,Sandlick,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Cook & Sons Mining Inc,"147 Big Blue Boulevard, Whitesburg, KY 41858",,"322,031",48,"107,674"
2002,1517993,#7,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Contractor,Mine only,Cheyenne Elkhorn Coal Co,"5363 Collins Highway, Pikeville, KY 41501",,"255,996",42,"106,157"
2002,1518083,Auger #23,Kentucky (East),Letcher,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,B & H Coal Company Inc,"P.O. Box 221, Jackson, KY 41339",,213,2,176
2002,1518096,Mine #1,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Contractor,Mine only,Asher's Quality Coal Corp,"3887 Hwy 699, Cornettsville, KY 41731",,"28,766",6,"14,400"
2002,1518161,Black Thunder Mine No. 3,Kentucky (East),Letcher,Appalachia Central,Mine closed by MSHA,Underground,Operating Subsidiary,Mine only,"Coastal Coal Company, Llc","117 Madison Ave. Suite B, Whitesburg, KY 41858",,"112,969",33,"55,998"
2002,1518208,#6,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Kannan Mining Company Inc,"203 Main St,ste 202, Whitesburg, KY 41858",,"90,222",22,"43,163"
2002,1518209,Rockhouse E-3 Mine,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Contractor,Mine only,Jarisa Inc,"P.O. Box 536, Neon, KY 41840",,"217,673",44,"89,725"
2002,1518212,Rhoades Branch H-4,Kentucky (East),Letcher,Appalachia Central,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Consol Of Kentucky Inc,"P.O. Box 130, Mousie, KY 41839",,"363,415",40,"68,557"
2002,1518216,River Ridge,Kentucky (East),Letcher,Appalachia Central,Mine closed by MSHA,Surface,Contractor,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 157, Bardstown, KY 40004",,"495,409",36,"101,750"
2002,1518233,No 8,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Contractor,Mine only,Cheyenne Elkhorn Coal Co Inc,"5363 Collins Highway, Pikeville, KY 41501",,"202,538",44,"100,260"
2002,1518238,Spring Branch No 1,Kentucky (East),Letcher,Appalachia Central,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,Cook & Sons Mining Inc,"147 Big Blue Boulevard, Whitesburg, KY 41858",,"6,215",22,"4,270"
2002,1518287,Spring Branch #2,Kentucky (East),Letcher,Appalachia Central,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,"Cook And Sons Mining, Inc.","147 Big Blue Blvd., Whitesburg, KY 41858",,"83,771",22,"36,869"
2002,1518303,Mine No 10,Kentucky (East),Letcher,Appalachia Central,Permanently abandoned,Underground,Contractor,Mine only,Reedy Coal Company Inc,"P.O. Box 40, Deane, KY 41812",,"459,223",67,"95,273"
2002,1518306,Red Star Mine # 1,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,"Enterprise Mining Company, L.","117 Madison Avenue, Suite B, Whitesburg, KY 41858",,"457,942",72,"148,136"
2002,1518308,Polly Surface,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Sapphire Mining Inc,"147 Big Blue Blvd, Whitesburg, KY 41858",,"450,339",63,"153,686"
2002,1518323,Doty Creek,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 157, Bardstown, KY 40004",,"415,037",36,"93,291"
2002,1518329,Carrion Branch Mine #1,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,"Enterprise Mining Company, L.","117 Madison Avenue, Suite B, Whitesburg, KY 41858",,"209,543",32,"40,688"
2002,1518340,Mine No 4,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,North Fork Coal Corporation,"P.O. Box 2560, Wise, VA 24293",,"608,172",35,"77,933"
2002,1518469,Uz,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Cook And Sons Mining, Inc.","147 Big Blue Blvd., Whitesburg, KY 41858",,"363,077",50,"104,852"
2002,1518481,Mine No. 4,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Kipar, Inc.","P.O. Box 241, Ermine, KY 41815",,"13,209",3,"5,320"
2002,1518535,Job #39,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Premier Elkhorn Coal Co.,"P.O. Box 130, Myra, KY 41549",,"195,679",2,"5,226"
2002,1518541,Mine No. 15,Kentucky (East),Letcher,Appalachia Central,"Active, men not working, not producing",Underground,Contractor,Mine only,"Reedy Coal Co., Inc.","P.O. Box 40, Deane, KY 41812",,"527,567",64,"98,349"
2002,1518234,Grand River Terminal,Kentucky (East),Livingston,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Kinder Morgan Operating Ltd C,"7116 Hwy 22, Sorrento, LA 70778",,0,24,"62,264"
2002,1518234,Grand River Terminal,Kentucky (East),Livingston,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,Kinder Morgan Operating Ltd C,"7116 Hwy 22, Sorrento, LA 70778",,0,24,"62,264"
2002,1518330,Cypress Creek,Kentucky (West),Mclean,Illinois Basin,Mine closed by MSHA,Surface,Indepedent Producer Operator,Mine only,Pond River Coal Llc,"P.O. Box 667, Calhoun, KY 42327",,"277,045",27,"41,325"
2002,1517834,Big Branch Mine #1,Kentucky (East),Magoffin,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Aep Kentucky Coal, L. L. C.","P.O. Box 270, Prestonsburg, KY 41653",,"19,511",3,"7,112"
2002,1505106,Preparation Plant,Kentucky (East),Martin,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Martin County Coal Corp,"P.O. Box 5002, Inez, KY 41224",,0,8,"17,097"
2002,1505106,Preparation Plant,Kentucky (East),Martin,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Martin County Coal Corp,"P.O. Box 5002, Inez, KY 41224",,0,7,"17,096"
2002,1506268,Pevler Plant,Kentucky (East),Martin,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Pinnacle Processing Inc,"P.O. Box 399, Lovely, KY 41231",,0,18,"45,523"
2002,1506268,Pevler Plant,Kentucky (East),Martin,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,Pinnacle Processing Inc,"P.O. Box 399, Lovely, KY 41231",,0,23,"55,639"
2002,1507295,Job-17 West,Kentucky (East),Martin,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,17 West Mining Inc,"P.O. Box 2805, Pikeville, KY 41502",,"873,108",65,"171,834"
2002,1509571,Mine # 2,Kentucky (East),Martin,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Excel Mining Llc,"Hc67, Box 615, Lovely, KY 41250",,"1,764,599",232,"558,391"
2002,1511005,Mtr Surface Mine,Kentucky (East),Martin,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Martin County Coal Corp,"P.O. Box 5002, Inez, KY 41224",,"2,401,614",178,"481,177"
2002,1514324,Preparation Plant,Kentucky (East),Martin,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,Excel Mining Llc,"Hc 67 Box 615, Pilgrim, KY 41250",,0,27,"59,829"
2002,1517718,K-3 Surface Mine,Kentucky (East),Martin,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Appalachian Fuels, Llc","1500 North Big Run Road, Ashland, KY 41102",,"238,235",28,"29,523"
2002,1517954,Prep. Plant #2,Kentucky (East),Martin,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Beech Fork Processing Inc,"P.O. Box 190, Lovely, KY 41231",,0,2,"4,112"
2002,1517954,Prep. Plant #2,Kentucky (East),Martin,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,Beech Fork Processing Inc,"P.O. Box 190, Lovely, KY 41231",,0,20,"47,285"
2002,1517962,No 2,Kentucky (East),Martin,Appalachia Central,Active,Underground,Contractor,Mine only,Starlight Coal Inc,"558 Schuler Branch, Deane, KY 41812",,"93,685",24,"48,510"
2002,1518076,No 3,Kentucky (East),Martin,Appalachia Central,Active,Surface,Contractor,Mine only,Mayo Resources Inc,"P.O. Box 190, Lovely, KY 41231",,"290,601",26,"74,237"
2002,1518120,17-West Preparation Plant,Kentucky (East),Martin,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,17 West Mining Inc,"P.O. Box 2805, Pikeville, KY 41502",,0,6,"13,579"
2002,1518128,No2,Kentucky (East),Martin,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Beech Fork Processing Inc,"P.O. Box 190, Lovely, KY 41231",,"810,713",70,"142,154"
2002,1518279,No 5,Kentucky (East),Martin,Appalachia Central,Permanently abandoned,Underground,Contractor,Mine only,Long Fork Development Inc,"Rte 292, Lovely, KY 41231",,"28,328",24,"14,020"
2002,1518298,No 3,Kentucky (East),Martin,Appalachia Central,Permanently abandoned,Underground,Contractor,Mine only,Coalburg Enterprises Inc,"Rte 292, Lovely, KY 41231",,"712,383",40,"100,117"
2002,1518307,No 18,Kentucky (East),Martin,Appalachia Central,Active,Underground,Contractor,Mine only,Eagle Coal Company Inc,"Rte 292, Lovely, KY 41231",,"272,141",34,"84,642"
2002,1518326,No 4,Kentucky (East),Martin,Appalachia Central,Active,Surface,Contractor,Mine only,Mayo Resources Inc,"P.O. Box 190, Lovely, KY 41231",,"378,235",28,"79,962"
2002,1518366,White Cabin No 6 Mine,Kentucky (East),Martin,Appalachia Central,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Martin County Coal Corp,"P.O. Box 5002, Inez, KY 41224",,"38,158",27,"10,718"
2002,1518384,No 5,Kentucky (East),Martin,Appalachia Central,Active,Surface,Contractor,Mine only,Mayo Resources Inc,"P.O. Box 190, Lovely, KY 41231",,"738,325",34,"90,740"
2002,1518407,No 5,Kentucky (East),Martin,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Beech Fork Processing Inc,"Rte 292 Box 190, Lovely, KY 41231",,"246,870",26,"52,574"
2002,1518452,White Cabin #7,Kentucky (East),Martin,Appalachia Central,Mine closed by MSHA,Underground,Indepedent Producer Operator,Mine only,Martin County Coal Corp.,"P.O. Box 5002, Inez, KY 41224",,590,3,429
2002,1518460,Mudlick Mine,Kentucky (East),Martin,Appalachia Central,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Martin County Coal Corp.,"P.O. Box 5002, Inez, KY 41224",,"109,907",22,"23,721"
2002,1518485,Voyager #6,Kentucky (East),Martin,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Martin Co. Coal Corp.,"P.O. Box 5002, Inez, KY 41224",,"472,995",41,"70,659"
2002,1518534,No. 4,Kentucky (East),Martin,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Appalachian Highwall Mining, L","P.O. Box 708, Salyersville, KY 41465",,"22,078",7,"2,524"
2002,1518566,Auger Mine No. 35,Kentucky (East),Martin,Appalachia Central,Active,Surface,Contractor,Mine only,B & H Coal Co Inc.,"P.O. Box 221, Jackson, KY 41339",,"15,065",2,"1,373"
2002,1518489,Lucky #2,Kentucky (East),Morgan,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Eastern Appalachian Resources,","P.O. Box 131, Salyersville, KY 41465",,"11,030",8,"4,320"
2002,1502065,Gibraltar,Kentucky (West),Muhlenberg,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Coal Company,"P.O. Box 148, Graham, KY 42344",United Mine Workers of America,"795,663",83,"199,842"
2002,1517495,Gibraltar Highwall,Kentucky (West),Muhlenberg,Illinois Basin,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Peabody Coal Company,"P.O. Box 148, Graham, KY 42344",United Mine Workers of America,"650,070",52,"112,817"
2002,1517741,Paradise #9,Kentucky (West),Muhlenberg,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine only,"Kenamerican Resources, Inc.","7590 State Rte 181, Central City, KY 42330",,"2,606,816",154,"419,943"
2002,1518073,Carbon #1,Kentucky (West),Muhlenberg,Illinois Basin,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Carbon Operations Of Kentucky,","719 East 18th Street, Owensboro, KY 42303",,0,22,"47,495"
2002,1518134,Hall's Creek Mine,Kentucky (West),Muhlenberg,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,Shoate Mining Co. Llc,"5967 Airline Road, Henderson, KY 42420",,"460,624",40,"109,143"
2002,1518187,Depoy Mine,Kentucky (West),Muhlenberg,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,Black Hills Coal Inc,"P.O. Box 1703, Madisonville, KY 42431",,"169,372",11,"24,344"
2002,1518377,Beech Creek Mine,Kentucky (West),Muhlenberg,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,"C & R Coal Company, Inc.","P.O. Box 385, Greenville, KY 42345",,"17,554",10,"3,765"
2002,1518482,Pond River Mine,Kentucky (West),Muhlenberg,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,Charolais Coal No. 1 Llc,"P.O. Box 1999, Madisonville, KY 42431",,"364,191",31,"63,392"
2002,1517507,Deanefield,Kentucky (West),Ohio,Illinois Basin,Permanently abandoned,Surface,Contractor,Mine only,United Minerals Co Llc,"P.O. Box 400, Huntingburg, IN 47542",,"14,904",5,"4,838"
2002,1518552,Big Run Mine,Kentucky (West),Ohio,Illinois Basin,Active,Underground,Operating Subsidiary,Mine only,Ohio County Coal Company,"19060 Highway 1078 South, Henderson, KY 42420",,"344,686",78,"94,244"
2002,1515568,No1,Kentucky (East),Owsley,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Hb & S Coal Inc,"Rte 1 Box 135, Manchester, KY 40962",,"1,904",5,438
2002,1516041,Sturgeon #3,Kentucky (East),Owsley,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Sturgeon Mining Co., Inc.","P.O. Box 368, Beattyville, KY 41311",,"24,239",4,"5,813"
2002,1517319,No 1,Kentucky (East),Owsley,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,T & T Coal Inc,"375 Town Branch Rd, Manchester, KY 40962",,"22,329",3,"6,497"
2002,1502085,Hz4-1,Kentucky (East),Perry,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Perry County Coal Corporation,"1845 South Hwy. 15, Hazard, KY 41701",,"927,054",151,"376,997"
2002,1503627,# 20 Strip,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Pine Branch Coal Sales Inc,"P.O. Box 246, Chavies, KY 41727",,"377,226",49,"108,802"
2002,1505151,"Lewis Coal Sales, Llc",Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Lewis Coal Sales, Llc.","485 Village Lane, Hazard, KY 41701",,0,8,"21,755"
