Historic Coal Production Data: 2001,,,,,,,,,,,,,,,
Source: The U.S. Energy Information Administration (EIA) and the U.S. Mine Safety and Health Administration,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Basin,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Production (short tons),Average Employees,Labor Hours
2000,102908,New Century No. 1 Mine,Alabama,Shelby,Appalachia Southern,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine and Preparation Plant,"New Century Mining, Inc.","Post Office Box 1781, Alabaster, AL 35007",-,"24,500"
2000,101247,No 4 Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources Inc,"14730 Lock 17 Road, Brookwood, AL 35444",United Mine Workers of America,"2,366,054"
2000,101322,No 5 Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources Inc,"12972 Lock 17 Road, Brookwood, AL 35444",United Mine Workers of America,"1,981,288"
2000,101401,No 7 Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources Inc,"18069 Hannah Creek Road, Brookwood, AL 35444",United Mine Workers of America,"2,439,621"
2000,103104,Panther Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Tuscaloosa Resources, Inc.","#3 Office Park Cr,ste 11, Birmingham, AL 35223",-,"297,565"
2000,103118,Searles Mine,Alabama,Tuscaloosa,Appalachia Southern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Tuscaloosa Resources, Inc.","P.O. Box 531187, Birmingham, AL 35253",-,"90,670"
2000,103144,Brookwood Plant,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,Operating Subsidiary,Preparation Plant,"Pacificorp Syn Fuel, Llc","19337 Hwy 269, Quinton, AL 35130",-,0
2000,103144,Brookwood Plant,Alabama,Tuscaloosa,Appalachia Southern,Active,Underground,Operating Subsidiary,Preparation Plant,"Pacificorp Syn Fuel, Llc","19337 Hwy 269, Quinton, AL 35130",-,0
2000,103163,Carter Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Seminole Contracting Company,","177 Elvira Road, Helena, AL 35080",-,"80,214"
2000,103172,Searles Mine No.2,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Southland Resources, Inc.","11185 Robinson Road, Cottondale, AL 35453",-,"2,929"
2000,103179,Fleetwood Mine No. 1,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Black Warrior Minerals, Inc.","P. O. Box 1190, Sumiton, AL 35148",-,"108,073"
2000,100340,Gorgas #7 Preparation Plant,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35501",United Mine Workers of America,0
2000,100347,Choctaw Loading Facility,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Taft Coal Sales & Associates,","P O Box 1608, Jasper, AL 35502",-,"397,135"
2000,101362,Manchester Mine,Alabama,Walker,Appalachia Southern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Black Warrior Minerals, Inc.","P O Box 1190, Sumiton, AL 35148",-,"171,721"
2000,102982,Ninna V Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Birmingham Coal & Coke Co. Inc,"2477 Valleydale Rd. S.B3, Birmingham, AL 35244",-,"48,107"
2000,102996,Jap Creek Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"New Acton Coal Mining Co., Inc","1892 Cordova-Gorgas Road, Cordova, AL 35550",-,"235,447"
2000,103002,Corinth Mine,Alabama,Walker,Appalachia Southern,Active,Underground,Indepedent Producer Operator,Mine only,Recon Enterprizes Inc.,"218 Highway 195, Jasper, AL 35503",-,"115,021"
2000,103034,Copeland,Alabama,Walker,Appalachia Southern,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Uptown Motors, Inc.","P.O. Box 432, Jasper, AL 35502",-,"32,120"
2000,103037,Blue Ridge,Alabama,Walker,Appalachia Southern,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Taft Coal Sales & Associates,","P O Box 328, Oakman, AL 35579",-,"3,547"
2000,103056,Cane Creek Mine,Alabama,Walker,Appalachia Southern,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Beaird Mining & Mineral Co., I","P O Box 100, Cordova, AL 35550",-,"16,920"
2000,103079,Elk River Mine,Alabama,Walker,Appalachia Southern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Birmingham Coal & Coke Co., In","2477 Valleydale Rd. S.B3, Birmingham, AL 35244",-,"58,577"
2000,103080,Rices Chapel Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"M.s.&r.equipment Co, Inc.","2361 Cumberland Lake Dr., Pinson, AL 35126",-,"99,986"
2000,103081,Mine No 1,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Twin Pines Coal Company Inc,"1874 Co Rd 15, Bremen, AL 35033",-,"224,223"
2000,103107,Fancy Lump Mine No. 2,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Treadway, Inc.","Post Office Box 932, Jasper, AL 35502",-,"142,428"
2000,103113,Wheeler Mine #2,Alabama,Walker,Appalachia Southern,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Ellis Minerals, L.l.c.","Post Office Box 326, Oakman, AL 35579",-,"12,057"
2000,103116,L. Massey Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Mann Steel Products,"Post Office Box 531044, Birmingham, AL 35253",-,"108,615"
2000,103131,Dixie Mine,Alabama,Walker,Appalachia Southern,Permanently abandoned,Surface,Contractor,Mine only,"Ellis Minerals, Llc","Post Office Box 326, Oakman, AL 35579",-,"196,377"
2000,103145,Pumpkin Center Plant,Alabama,Walker,Appalachia Southern,"Active, men working, not producing",Surface,Operating Subsidiary,Preparation Plant,"Pacificorp Syn Fuel, Llc","19337 Hwy 269, Quinton, AL 35130",-,0
2000,103145,Pumpkin Center Plant,Alabama,Walker,Appalachia Southern,"Active, men working, not producing",Underground,Operating Subsidiary,Preparation Plant,"Pacificorp Syn Fuel, Llc","19337 Hwy 269, Quinton, AL 35130",-,0
2000,103155,Corinth Prep Plant,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Warrior Investment Co., Inc.","218 Highway 195, Jasper, AL 35503",-,0
2000,103155,Corinth Prep Plant,Alabama,Walker,Appalachia Southern,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Warrior Investment Co., Inc.","218 Highway 195, Jasper, AL 35503",-,0
2000,103162,Guthrie Creek Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Uptown Motors, Inc.","P. O. Box 432, Jasper, AL 35502",-,"123,911"
2000,103195,Mccollum Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Uptown Motors, Inc.","Post Office Box 432, Jasper, AL 35502",-,"12,283"
2000,102630,Hoggle Ridge Mine,Alabama,Winston,Appalachia Southern,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Haley Bros. & Partridge Coal,","P O Box 322, Haleyville, AL 35565",-,"2,512"
2000,102639,Hickory Grove,Alabama,Winston,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Mann Steel Products        .,"P O Box 531044, Birmingham, AL 35253",-,"277,248"
2000,103128,Spring Branch Mine,Alabama,Winston,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Haley Bros & Partridge Coal, I","Post Office Box 322, Haleyville, AL 35565",-,"52,362"
2000,5000030,Usibelli,Alaska,Yukon-Koyukuk,Western,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Usibelli Coal Mine Inc.,"P.O. Box 1000, Healy, AK 99743",-,"1,640,928"
2000,200533,Black Mesa,Arizona,Navajo,Western,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Western Coal Company,"P.O. Box 605, Kayenta, AZ 86033",United Mine Workers of America,"4,625,345"
2000,201047,Kayenta Preparation Plant,Arizona,Navajo,Western,Active,Surface,Operating Subsidiary,Preparation Plant,"Black Mesa Pipeline, Inc.","1509 E. Butler Ave., Flagstaff, AZ 86001",United Mine Workers of America,0
2000,201195,Kayenta,Arizona,Navajo,Western,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Western Coal Company,"P.O. Box 605, Kayenta, AZ 86033",United Mine Workers of America,"8,485,952"
2000,301535,Mine No. 3,Arkansas,Johnson,Interior,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Russ & Sons, Inc.","P.O. Box 1609, Greenwood, AR 72936",-,"4,348"
2000,301650,Mine #2,Arkansas,Johnson,Interior,Active,Surface,Indepedent Producer Operator,Mine only,R&s Coal Co.,"P.O. Box 377, Scranton, AR 72863",-,"1,754"
2000,301569,Penny #1,Arkansas,Sebastian,Interior,Active,Surface,Indepedent Producer Operator,Mine only,Comer Mining Company,"P.O. Box 986, Greenwood, AR 72936",-,"5,523"
2000,503818,Terror Creek Loadout,Colorado,Delta,Uinta Region,Active,Underground,Operating Subsidiary,Preparation Plant,Terror Creek Company,"1840 Hwy 133, Paonia, CO 81428",-,0
2000,504591,Bowie Mine #2,Colorado,Delta,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Bowie Resources Limited,"P.O. Box 483, Paonia, CO 81428",-,"5,034,239"
2000,503455,Southfield Mine,Colorado,Fremont,Western,Permanently abandoned,Underground,Operating Subsidiary,Mine and Preparation Plant,"Energy Fuels Coal, Inc.","P.O. Box 459, Florence, CO 81226",-,"196,928"
2000,503013,Mcclane Canyon Mine,Colorado,Garfield,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,Lodestar Energy Inc.,"Hc 35 Box 370, Helper, UT 84526",-,"305,044"
2000,500294,Elk Creek Surface Facilities,Colorado,Gunnison,Uinta Region,Permanently abandoned,Underground,Operating Subsidiary,Preparation Plant,"Oxbow Mining, Inc.","Po Box 535, Somerset, CO 81434",-,0
2000,503672,West Elk Mine,Colorado,Gunnison,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,"Mountain Coal Company, L.l.c.","P.O. Box 591, Somerset, CO 81434",-,"3,351,137"
2000,504452,Sanborn Creek Mine,Colorado,Gunnison,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,"Oxbow Mining, Inc.","P.O. Box 535, Somerset, CO 81434",-,"2,156,669"
2000,500266,King Coal Mine,Colorado,La Plata,Western,Active,Underground,Indepedent Producer Operator,Mine only,"National King Coal, Llc","4424 County Road 120, Hesperus, CO 81326",-,"186,454"
2000,502838,Trapper Mine,Colorado,Moffat,Uinta Region,Active,Surface,Operating Subsidiary,Mine only,Trapper Mining Inc.,"P.O. Box 187, Craig, CO 81626",International Union of Operation Engineers,"2,059,106"
2000,502962,Colowyo Mine,Colorado,Moffat,Uinta Region,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Colowyo Coal Company L.p.,"5731 State Highway 13, Meeker, CO 81641",-,"5,171,221"
2000,500299,New Horizon Mine,Colorado,Montrose,Western,Active,Surface,Indepedent Producer Operator,Mine only,Western Fuels-Colorado,"P.O. Box 628, Nucla, CO 81424",United Mine Workers of America,"364,759"
2000,503505,Deserado Mine,Colorado,Rio Blanco,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Blue Mountain Energy, Inc.","3607 County Road #65, Rangely, CO 81648",United Mine Workers of America,"1,529,940"
2000,500304,Seneca,Colorado,Routt,Uinta Region,Active,Surface,Operating Subsidiary,Mine only,Seneca Coal Company,"Box 670, Hayden, CO 81639",United Mine Workers of America,"1,560,228"
2000,503836,Foidel Creek Mine,Colorado,Routt,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Twentymile Coal Company,"29515 Routt County Rd#27, Oak Creek, CO 80467",United Mine Workers of America,"7,221,704"
2000,1100585,Kincaid P & P Llc,Illinois,Christian,Illinois Basin,Active,Surface,Contractor,Mine and Preparation Plant,Kincaid P & P Llc,"2090 Greentree Road, Pittsburgh, PA 15220",United Mine Workers of America,0
2000,1102751,Jader Mine No. 4,Illinois,Gallatin,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Shawnee Contracting, Llc","920 Gape Hollow Road, Herod, IL 62947",International Union of Operation Engineers,"1,086,159"
2000,1102846,Eagle Valley Mine,Illinois,Gallatin,Illinois Basin,Active,Underground,Contractor,Mine only,"Coal Miners, Inc.","999 Barrett Cemetery Roa, Equality, IL 62934",-,"1,954,590"
2000,1102912,Central Prep Plant,Illinois,Gallatin,Illinois Basin,Active,Surface,Indepedent Producer Operator,Preparation Plant,Black Beauty Coal Company,"P. O. Box 312, Evansville, IN 47702",-,0
