Historic Coal Production Data: 1984,,,,,,,,,,,,,
Source: The U.S. Energy Information Administration (EIA) and the U.S. Mine Safety and Health Administration,,,,,,,,,,,,,
,,,,,,,,,,,,,
Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Basin,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Production (short tons)
1984,102354,Lindbergh,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Drummond Coal Co.,"P.O. Box 1549, Jasper, AL 35501",-,"166,679"
1984,102359,Gurley Creek Mine,Alabama,Jefferson,Appalachia Southern,-,Surface,-,Mine only,Casgar Coal Co,"Rt.1 Box 15, Trafford, AL 35172",-,"10,000"
1984,102360,Henryeleen #1,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Hallmark & Son Coal Co,"Route 3, Box 900, Warrior, AL 35180",-,"67,210"
1984,102374,Nickle Plate #22,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,Nickle Plate Mining Co Inc,"P. O. Box 459, Fultondale, AL 35068",-,"10,383"
1984,102457,Arnold Mine,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Bullock Mining Company Inc,"P O Box 5044, Birmingham, AL 35214",-,"44,470"
1984,102496,Bailey Mine,Alabama,Jefferson,Appalachia Southern,-,Surface,-,Mine only,M & S Coal Co Inc,"4120 Hill Circle No., Bhan, AL 35207",-,"19,315"
1984,102534,Oak Grove,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,Blue Creek Mining Co Inc,"P O Box 1005, Gardendale, AL 35071",-,"129,320"
1984,102583,Sayre #6,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Floyd Mining Co.inc,"1485 Forestdale Blvd, Birmingham, AL 35214",-,"40,548"
1984,101400,Rock City Pit No.5,Alabama,Marion,Appalachia Southern,-,Surface,-,Mine only,Rock City Coal & Equipment Inc,"Route 3, Winfield, AL 35594",Non-Union,"36,643"
1984,102117,Clifty Creek Pit #1,Alabama,Marion,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Bushay Coal Co,"P.O. Box 121, Brilliant, AL 35548",Non-Union,"19,612"
1984,102410,Texas Mine,Alabama,Marion,Appalachia Southern,-,Underground,-,Mine only,Con Co Energy Inc,"P.O. Box 56, Eldridge, AL 35554",-,"22,427"
1984,102346,Mt. Hebran,Alabama,-,Appalachia Southern,-,Surface,-,Mine only,Dixie Fuel Inc.,"P.O. Box 497, Highway 18, Berry, AL 35546",-,"49,976"
1984,102415,Grayhill-Nunally,Alabama,Shelby,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Altha Mining Div-Alied Product,"P.O. Box 36130, Burmingham, AL 35236",-,"92,544"
1984,102458,Montevallo,Alabama,Shelby,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Tim Coaland Inc,"Rt 1 Box 121-B, Maylene, AL 35114",-,"59,332"
1984,102545,Coalmont Pit,Alabama,Shelby,Appalachia Southern,-,Surface,-,Mine only,International Coal Co. Inc,"P.O. Box 151, Leeds, AL 35094",-,"193,858"
1984,-,-,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,-,-,-,"35,000"
1984,100336,2400 Lima,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Abston Construction Co Inc,"Brookwood, AL 35444",Non-Union,"62,390"
1984,100339,Mitchell & Neely Strip,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Mitchell & Neely Inc,"P O Box 5957, Birmingham, AL 35259",Non-Union,"71,685"
1984,100560,Kellerman 1570-1 Strip,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Drummond Coal Co,"P O Box 1549, Jasper, AL 35501",United Mine Workers of America,"517,638"
1984,101086,Kellerman 1570-2 Strip,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Drummond Coal Co,"P O Box 1549, Jasper, AL 35501",United Mine Workers of America,"645,078"
1984,101247,#4 Ug,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources,"P.O. Box C-79, Birmingham, AL 35283",United Mine Workers of America,"2,100,358"
1984,101322,#5 Ug,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources,"P.O. Box C-79, Birmingham, AL 35283",United Mine Workers of America,"715,257"
1984,101401,#7 Ug,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources,"P.O. Box C-79, Birmingham, AL 35283",United Mine Workers of America,"1,490,193"
1984,101816,Turkey Creek Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Mitchell & Neely Inc,"P O Box 5957, Birmingham, AL 35259",Non-Union,"110,023"
1984,101894,"Pits 55, 56, And 57",Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,Operating Subsidiary,Mine only,Oakgrove Coal Co,"P.O. Box Drawer 39027, Birmingham, AL 35208",-,"216,617"
1984,102182,Meg Mine #1 South,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,North River Energy Co,"234 Vestavia Ctr Hwy 82 West, Northport, AL 35476",-,"226,064"
1984,102384,Pit #1,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,C & H  Mining Co Inc,"5002 Tenth Ct East, Tuscaloosa, AL 35405",-,"36,906"
1984,102388,Peterson Pit #1,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Abston Construction Co  Inc,"Rt. 1, Brookwood, AL 35444",-,"62,335"
1984,102428,Hurricane Creek Pit,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Basin Coal Co Inc,"P.O. Box 129, Oneonta, AL 35121",-,"105,290"
1984,102443,Mine #1,Alabama,Tuscaloosa,Appalachia Southern,-,Surface,-,Mine only,Fondren Minerals Inc,"#8 Lakeshore Drive, Northport, AL 35476",-,"13,195"
1984,102488,Creek Pit #3,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Abston Construction Co Inc.,"Rte 1, Brookwood, AL 35444",-,"10,970"
1984,102537,"Triple ""l"" Inc. Pit #1",Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Triple ""l"" Inc.","206 3rd Ave. East, Oneonta, AL 35121",-,"158,042"
1984,102551,Blue Creek,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Pickens Sand And Gravel Co Inc,"Highway 69 South Box 327, Oakman, AL 35579",-,"31,478"
1984,102558,Emily No 5,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,North River Energy,"234 Destadia Center Hwy 82 W, North Port, AL 35476",-,"43,177"
1984,102567,Tucaloosa Pit #1,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Mc Clarety Constr Equip Co Inc,"Rt 2, Box 327, Horton, AL 35980",-,"49,762"
1984,102588,Warco Pit #1,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Contractor,Mine only,Apex Mining Company Inc.,"P.O. Box 36947, Birmingham, AL 35236",-,"48,499"
1984,-,-,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,-,-,-,"64,623"
1984,-,-,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,-,-,-,"23,817"
1984,100340,Gorgas Mine #7,Alabama,Walker,Appalachia Southern,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Alabama By-Products Corp,"Po Box 10246, Birmingham, AL 35202",United Mine Workers of America,"637,837"
1984,100341,Cobb Strip Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine and Preparation Plant,Bankhead Mining Co Inc,"P O Box 1629, Jasper, AL 35501",United Mine Workers of America,"378,834"
1984,100347,Segco #1 Ug,Alabama,Walker,Appalachia Southern,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Alabama By-Products Crp,"P O Box 127, Goodsprings, AL 35560",United Mine Workers of America,"867,477"
1984,100515,Mary Lee #1,Alabama,Walker,Appalachia Southern,Inactive,Underground,Indepedent Producer Operator,Mine only,Alabama By-Products Corp,"P O Box 188, Goodsprings, AL 35560",United Mine Workers of America,"940,735"
1984,100626,Corona Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine and Preparation Plant,Arch Of Alabama,"P.O. Box 1688, Jasper, AL 35501",United Mine Workers of America,"493,834"
1984,100723,Hope-Galloway-Saragossa Strip,Alabama,Walker,Appalachia Southern,Active,Surface,Operating Subsidiary,Mine only,Cobb Coal Company Inc,"Po Box 760, Carbon Hill, AL 35549",United Mine Workers of America,"246,013"
1984,100790,Empire Surface,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine and Preparation Plant,Mcwane Coal Co Inc,"Rt 1 Box 500a, Empire, AL 35063",United Mine Workers of America,"101,026"
1984,100821,Mary Lee # 2,Alabama,Walker,Appalachia Southern,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Alabama By-Products Corp,"P O Box 248, Goodsprings, AL 35560",United Mine Workers of America,"867,867"
1984,101248,Gorgas Pit,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Russell Coal Co,"P. O. Box 3187, Jasper, AL 35501",United Mine Workers of America,"284,500"
1984,101270,Cedrum Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Drummond Coal Co,"P O Box 1549, Jasper, AL 35501",United Mine Workers of America,"794,662"
1984,101720,Sipsey Mine (strip),Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Hallmark & Son Coal Co,"Route 3 Box 900, Warrior, AL 35180",United Mine Workers of America,"243,171"
1984,101883,Taft Mine #3,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,A J Taft Coal Co Inc,"Po Box 22, Cordova, AL 35550",United Mine Workers of America,"480,000"
1984,101985,Cedrum Mine #2,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Drummond Coal Co,"P. O. Box 1549, Jasper, AL 35501",-,"797,476"
1984,101986,Millcreek Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Drummond Coal Co,"Po Box 1549, Jasper, AL 35501",-,"597,050"
1984,102114,-,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,-,-,-,"40,492"
1984,102222,Knuwoo Mine #1,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,West Energy Inc,"P.O.Box 479, Jasper, AL 35501",-,"113,154"
1984,102232,Gibson Hill Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,Walker Fayette Coal Company,"500 N. Broadway Suite 1800, St Louis, MO 63102",-,"121,765"
1984,102268,Bryants Creek Mine,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,Rebison & Co Incorp,"P.O. Box 31203, Birmingham, AL 35222",-,"10,459"
1984,102282,Propst Mountain Pit,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,Arch Of Alabama Inc,"P.O. Box 1688, Jasper, AL 35501",-,"55,980"
1984,102330,Cedrum Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Ryon\s Coal Co Inc.,"P O Box 220, Graysville, AL 35073",-,"138,776"
1984,102351,Macedonia #5,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Floyd Mining Co Inc,"1485 Forestdale Blvd, Birmingham, AL 35214",-,"49,545"
1984,102381,Tucker Hollow #1,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,B.a.s.s. Coal Co Inc,"P.O. Box 292, Semiton, AL 35148",-,"42,500"
1984,102438,Wolf Mountain Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Operating Subsidiary,Mine only,Mccollum Coal Co Inc,"P. O. Drawer 39027, Birmingham, AL 35208",-,"210,924"
1984,102520,Manchester Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Haley Bros & Partridge Coal In,"P.O. Box 322, Haleysville, AL 35565",-,"10,741"
1984,102536,Oakman #2,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Stimpson Excavating Inc,"P.O. Box 350, Oakman, AL 35579",-,"150,673"
1984,101769,Wilson Bend Strip,Alabama,Winston,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Bookout Construction & Mining,"P.O. Box 2421, Jasper, AL 35501",Non-Union,"40,162"
1984,101903,Ryans Creek Mine,Alabama,Winston,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,King Coal Co Inc,"Star Route, Box 444, Crane Hill, AL 35053",-,"39,432"
1984,102202,Black Pond Pit #3,Alabama,Winston,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Central Mining Inc,"P O Box 2585, Jasper, AL 35501",-,"190,578"
1984,102416,Black Pond Mine,Alabama,Winston,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,I.m.a.c. Energy Inc,"P.O. Box 1251, Jasper, AL 35501",-,"48,593"
1984,102572,Kaizer Bottom,Alabama,Winston,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Haley Bros & Partridge Coal Co,"P O Box 322, Haleyville, AL 35565",-,"15,626"
1984,102591,J & G Mine #3,Alabama,Winston,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Gun Mining Co Inc,"1940 Pinson Valley Pkwy, Birmingham, AL 35217",-,"64,989"
1984,102604,Bullock Mine #1,Alabama,Winston,Appalachia Southern,-,Surface,-,Mine only,Bullock Mining Co.inc.,"Po Box 5044, Birmingham, AL 35214",-,"14,778"
1984,5000030,Usibelli Surface Mine,Alaska,-,Western,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Usibelli Coal Mine Inc,"Pouch 1, Healy, AK 99743",Teamsters,"858,628"
1984,200533,Black Mesa,Arizona,Navajo,Western,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Peabody Coal Co,"301 N. Memorial, St. Louis, MO 63102",United Mine Workers of America,"4,296,343"
1984,201195,Kayenta Strip,Arizona,Navajo,Western,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Peabody Coal Co,"301 N. Memorial, St.Louis, MO 63102",United Mine Workers of America,"7,225,397"
1984,301535,#1 Blood Pit,Arkansas,Johnson,Interior,-,Surface,-,Mine only,United States Energy Resources,"P.O.Box 298, Coal Hill, AR 72832",-,"15,487"
1984,301509,Bonanza #1 Prep Plant,Arkansas,Sebastian,Interior,Inactive,Surface,Operating Subsidiary,Mine only,Great National Corp,"Po 35, Mc Curtain, OK 74944",-,"24,367"
1984,301550,Hill Top #1,Arkansas,Sebastian,Interior,Inactive,Surface,Indepedent Producer Operator,Mine only,H H H Mining Co.,"Rt.4 Box 490, Vanburen, AR 72956",-,"19,932"
1984,503022,Chimney Rock Coal,Colorado,-,Western,Active,Surface,Contractor,Mine and Preparation Plant,Bechte Operating Service Corp.,"P.O. Box 329, Colorado Sprg, CO 80901",Non-Union,"276,799"
1984,500294,Somerset Coal Mine,Colorado,Delta,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine only,Us Steel Mining Co Inc,"P.O. Box I, Somerset, CO 81434",United Mine Workers of America,"568,996"
1984,502898,Orchard Valley,Colorado,Delta,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine only,Colorado Westmoreland Inc,"Box E, Paonia, CO 81428",Non-Union,"1,222,240"
1984,503043,Blue Ribbon Mine,Colorado,Delta,Uinta Region,Inactive,Underground,Indepedent Producer Operator,Mine only,Blue Ribbon Coal Company,"P.O. Box 58, Delta, CO 81416",Non-Union,"28,290"
1984,503455,Dorchester #1,Colorado,Fremont,Western,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Dorchester Coal Company,"P.O. Box 449, Florence, CO 81226",Non-Union,"265,763"
1984,503889,Rex Carbon Mine,Colorado,Fremont,Western,Inactive,Underground,Indepedent Producer Operator,Mine only,Newlin Creek Mine Ltd.,"P.O.Box 402, Florence, CO 81226",-,"46,486"
1984,500294,Somerset Coal Mine,Colorado,Gunnison,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine only,Us Steel Mining Co Inc,"P.O. Box I, Somerset, CO 81434",United Mine Workers of America,"202,563"
1984,503672,Mt. Gunnison #1,Colorado,Gunnison,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine only,"West Elk Coal Company, Inc.","P.O. Box 591, Somerset, CO 81434",-,"414,711"
1984,503787,Bear #3 Mine,Colorado,Gunnison,Uinta Region,Inactive,Underground,Indepedent Producer Operator,Mine only,Bear Coal Co Inc,"P.O. Box 518, Somerset, CO 81434",United Mine Workers of America,"232,110"
1984,502674,Marr Strip,Colorado,Jackson,Western,Inactive,Surface,Indepedent Producer Operator,Mine only,Kerr Coal Co,"Box 487, Walden, CO 80480",Non-Union,"112,733"
1984,503517,Bourg,Colorado,Jackson,Western,Inactive,Surface,Indepedent Producer Operator,Mine only,Flatiron Cos Dba Walden,"P O Box 229, Boulder, CO 80306",-,"122,605"
1984,500266,King Coal Mine,Colorado,La Plata,Western,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,National King Coal,"P.O. Box 2905, Durango, CO 81301",Non-Union,"91,810"
1984,503683,Carbon Junction Mine,Colorado,La Plata,Western,-,Surface,Indepedent Producer Operator,Mine only,Pueblo Coal Inc,"25825e. Hwy 160, Durango,, CO 81301",-,"13,878"
1984,502820,Golden Egle,Colorado,Las Animas,Western,Inactive,Underground,Operating Subsidiary,Mine only,Wyoming Fuel Co,"Star Route, Weston, CO 81091",United Mine Workers of America,"232,248"
1984,503065,Trinidad Basin Mining Inc,Colorado,Las Animas,Western,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Trinidad Basin Mining Inc,"Po Box 783, Trinidad, CO 81082",Non-Union,"24,255"
1984,503771,Animas Mine,Colorado,Las Animas,Western,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Sundance Coal Co,"1675 Larimer St Suite 800, Denver, CO 80202",-,"41,509"
1984,503817,Helen Mine,Colorado,Las Animas,Western,Inactive,Underground,Operating Subsidiary,Mine only,Sundance Coal Co,"1675 Larimer St Suite 800, Denver, CO 80202",-,"21,165"
1984,500281,Roadside Mine,Colorado,Mesa,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Powderhorn Coal Company,"P.O. Box 1430, Palisade, CO 81526",Non-Union,"801,127"
1984,501370,Eagle #5 Ug,Colorado,Moffat,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Empire Energy Crp,"Po Box 68, Craig, CO 81626",United Mine Workers of America,"548,415"
1984,502838,Trapper Mine,Colorado,Moffat,Uinta Region,Inactive,Surface,Indepedent Producer Operator,Mine only,Trapper Mining Inc,"P O Box 187, Craig, CO 81625",International Union of Operation Engineers,"2,253,647"
1984,502962,Colowyl Strip,Colorado,Moffat,Uinta Region,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Colowyo Coal Co,"5731 Highway 13, Meeker, CO 81641",Non-Union,"3,238,351"
