Historic Coal Production Data: 1986,,,,,,,,,,,,,
Source: The U.S. Energy Information Administration (EIA) and the U.S. Mine Safety and Health Administration,,,,,,,,,,,,,
,,,,,,,,,,,,,
Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Basin,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Production (short tons)
1986,102393,Pit No 1,Alabama,Dekalb,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,"Upper Cliff Mining Co, Inc","1940 Pinson Valley Pkwy, Birmingham, AL 35217",-,"21,813"
1986,100759,North River #1 Underground,Alabama,Fayette,Appalachia Southern,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,The Pittsburg & Midway Coal Mn,"P O Drawer 519, Berry, AL 35546",-,"1,257,504"
1986,102232,Gibson Hill,Alabama,Fayette,Appalachia Southern,-,Surface,Operating Subsidiary,Mine only,"Arch Of Alabama, Inc","200 North Broadway, St  Louis, MO 63102",-,"21,696"
1986,102277,Davis Pit,Alabama,Fayette,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Ron Coal Company Inc,"P.O. Box 3173, Jasper, AL 35501",Non-Union,"3,538"
1986,102561,Wilson Mine,Alabama,Franklin,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Haley Brothers & Partridge Coa,"P O Box 322, Haleyville, AL 35565",-,"12,805"
1986,102598,Langston Mine,Alabama,Jackson,Appalachia Southern,-,Surface,-,Mine only,Dixie Land & Mining Co,"165 Fourth Avenue S.W., Rainsville, AL 35986",-,"2,345"
1986,102682,Ringer # 1,Alabama,Jackson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"T-Square, Inc.","P O Box 745, Fort Payne, AL 35967",-,"5,402"
1986,-,-,Alabama,Jefferson,Appalachia Southern,-,Surface,-,Mine only,-,-,-,"18,048"
1986,100323,Chetopa,Alabama,Jefferson,Appalachia Southern,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,"Drummond Company, Inc.","P O Box 218, Goodsprings, AL 35560",-,"568,224"
1986,100328,Bessie Mine,Alabama,Jefferson,Appalachia Southern,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources Inc,"Route 1 Box 133 Hwy 216, Brookwood, AL 35444",-,"1,030,691"
1986,100406,Beltona Mine,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","Po Box 1549, Jasper, AL 35501",-,"171,878"
1986,100627,Flat Top Mine,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35501",-,"558,603"
1986,100722,Shannon Mine,Alabama,Jefferson,Appalachia Southern,Inactive,Underground,-,Mine and Preparation Plant,Black Diamond Coal Mining Co,"2229 1/2 First Ave. Nort, Birmingham, AL 35203",-,"87,627"
1986,100742,Short Creek 8750,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35501",-,"1,064,635"
1986,100758,No 3-Mine,Alabama,Jefferson,Appalachia Southern,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources Inc,"P O Box C-79, Birmingham, AL 35283",-,"1,398,456"
1986,100851,Oak Grove Mine,Alabama,Jefferson,Appalachia Southern,-,Underground,Indepedent Producer Operator,Mine only,U S Steel Mining Company Inc,"P O Box 599, Fairfield, AL 35064",-,"1,048,389"
1986,101037,Knob Strip Mine,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35501",-,"642,897"
1986,101894,Oak Grove #56,Alabama,Jefferson,Appalachia Southern,-,Surface,Operating Subsidiary,Mine only,"Oak Grove Coal Co., Inc.","P O Box 63, Adger, AL 35006",-,"77,241"
1986,102208,Oswayo Pit No 1,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,-,Mine only,Black Diamond Coal Mining Comp,"2229 First Avenue North, Birmingham, AL 35203",United Mine Workers of America,"113,013"
1986,102350,Praco No 7,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Floyd Mining Company Inc,"1485 Forrestdale Blvd, Birmingham, AL 35214",United Mine Workers of America,"11,021"
1986,102457,Arnold Mine,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Q & R Coal Company, Inc","P O Drawer G, Morris, AL 35116",-,"12,606"
1986,102534,Oak Grove,Alabama,Jefferson,Appalachia Southern,-,Surface,Operating Subsidiary,Mine only,"Blue Creek Mining Company, Inc","P O Box 1005, Gardendale, AL 35071",United Mine Workers of America,"56,430"
1986,102566,Oak Grove #1,Alabama,Jefferson,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,Faulkner Energy Corporation,"1 Riverchase Plaza Ste20, Birmingham, AL 35244",-,"108,794"
1986,102583,Sayre #8,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Floyd Mining Co., Inc","1485 Forestdale Boulevar, Birmingham, AL 35214",United Mine Workers of America,"143,172"
1986,102617,Mine #1,Alabama,Jefferson,Appalachia Southern,-,Underground,-,Mine only,"Pilot Coal, Inc","P.O. Box 1404, Jasper, AL 35501",-,"2,905"
1986,102623,Blackstar,Alabama,Jefferson,Appalachia Southern,-,Underground,-,Mine only,Black Diamond Coal Mining Comp,"2229 1st Ave No., Birmingham, AL 35200",-,"14,775"
1986,102663,Overton Pit,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Overton Clay Products, Inc.","234 Brown Marx Bldg., Birmingham, AL 35203",Non-Union,"11,460"
1986,-,-,Alabama,Marion,Appalachia Southern,-,Underground,-,Mine only,-,-,-,"5,969"
1986,101400,Rock City Pit No 5,Alabama,Marion,Appalachia Southern,-,Surface,-,Mine only,"Rock City Coal & Equipment, In","Route 3, Winfield, AL 35594",-,"19,335"
1986,102117,Clifty Creek Pit No 1,Alabama,Marion,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,Busha Coal Company,"P O Box 121, Brilliant, AL 35548",-,"15,659"
1986,102164,"Mebco, Inc. Mine #1",Alabama,Marion,Appalachia Southern,-,Underground,-,Mine only,"Mebco, Inc.","Route 2 Box 319, Guin, AL 35563",-,"2,000"
1986,102607,Dolin Mine,Alabama,Marion,Appalachia Southern,Inactive,Surface,-,Mine only,Rock City Coal & Equipment Inc,"Route 3, Winfield, AL 35594",-,"30,671"
1986,102652,Poplar Springs,Alabama,Marion,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Haley Bros. & Partridge Coal,","P O Box 322, Haleyville, AL 35565",-,"18,545"
1986,-,-,Alabama,-,Appalachia Southern,-,Surface,-,Mine only,-,-,-,"4,894"
1986,102415,Grayhill-Nunnally,Alabama,Shelby,Appalachia Southern,-,Surface,-,Mine only,Allied Products Co Coal Mining,"P.O. Box 628, Alabaster, AL 35007",-,"4,168"
1986,-,-,Alabama,Tuscaloosa,Appalachia Southern,-,Surface,-,Mine only,-,-,-,"28,071"
1986,100336,Creek Pit,Alabama,Tuscaloosa,Appalachia Southern,-,Surface,Operating Subsidiary,Mine only,Abston Construction Co.,"Route 1, Brookwood, AL 35444",Non-Union,"42,105"
1986,100339,Mitchell And Neely Strip,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Mitchell And Neely Inc,"3512 Old Montgomery Hwy, Birmingham, AL 35209",-,"77,335"
1986,100558,Kellerman Modular,Alabama,Tuscaloosa,Appalachia Southern,-,Surface,-,Mine only,"Drummond Company, Inc.","Po Box 1549, Jasper, AL 35501",-,"7,716"
1986,100560,Kellerman Mine 1570-1,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35501",United Mine Workers of America,"617,483"
1986,101086,Kellerman Mine 1570-2,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35501",-,"763,266"
1986,101247,No 4 Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources Inc,"Route 1 Box 133 Hwy 216, Brookwood, AL 35444",-,"1,981,567"
1986,101322,No 5 Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources Inc,"P O Box C-79, Birmingham, AL 35283",-,"1,515,471"
1986,101401,No 7 Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources Inc,"P O Box C-79, Birmingham, AL 35283",-,"1,995,518"
1986,101660,Piney Woods,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Mitchell And Neely Inc,"3512 Old Montgomery Hwy, Birmingham, AL 35209",-,"89,742"
1986,101816,Turkey Creek Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Mitchell And Neely Inc,"3512 Old Montgomery Hwy, Birmingham, AL 35209",-,"99,280"
1986,102384,Pit #1,Alabama,Tuscaloosa,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,C & H Mining Co Inc,"5002 Tenth Ct East, Tuscaloosa, AL 35405",-,"2,131"
1986,102388,Peterson Pit #1,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Abston Construction Co Inc,"Rt. 1, Brookwood, AL 35444",Non-Union,"83,716"
1986,102537,"Triple ""l"" Inc Pit #1",Alabama,Tuscaloosa,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,"Triple ""l"", Inc","206 3rd Avenue East, Oneonta, AL 35121",Non-Union,"35,622"
1986,102558,North River #5 Surface,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,The Pittsburg & Midway Coal Mn,"234 Vestavia Center, Northport, AL 35476",United Mine Workers of America,"264,475"
1986,102568,Pit 29/triple L Pit #2,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Triple L Inc,"P O Drawer 99, Oneonta, AL 35121",-,"221,923"
1986,102633,Three Forks Mine,Alabama,Tuscaloosa,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,Gulf Coal & Mining Company Inc,"P O Box 309, Fultondale, AL 35068",-,"95,655"
1986,102645,Bull City Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Mcclarty Constr & Equipment Co,"Route 2 Box 327, Horton, AL 35980",Non-Union,"61,877"
1986,102650,Bull City Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,C & H Mining Co Inc,"5002  10th Court East, Tuscaloosa, AL 35405",Non-Union,"76,458"
1986,102669,-,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,-,-,Non-Union,919
1986,102671,Warco Pit #3,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Apex Mining Company Incorporat,"P O Box 36947, Birmingham, AL 35236",Non-Union,"82,000"
1986,102678,Steep Creek,Alabama,Tuscaloosa,Appalachia Southern,-,Surface,-,Mine only,Faulkner Energy Corporation,"1 Riverchase Suit 200, Birmingham, AL 35244",-,"9,840"
1986,102684,East Brookwood It,Alabama,Tuscaloosa,Appalachia Southern,-,Surface,-,Mine only,"Abston Construction Company, I","Route 1, Brookwood, AL 35444",-,"23,829"
1986,-,-,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,-,-,-,"56,270"
1986,100341,Bankhead Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Russell Coal, Incorporated","1700 5th Avenue, Jasper, AL 35501",United Mine Workers of America,"500,000"
1986,100515,Mary Lee No. 1 Mine,Alabama,Walker,Appalachia Southern,Inactive,Underground,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 218, Goodsprings, AL 35560",-,"1,254,214"
1986,100626,Corona,Alabama,Walker,Appalachia Southern,Inactive,Surface,-,Mine and Preparation Plant,Arch Of Alabama Inc,"200 North Broadway, St Louis, MO 63102",-,"714,205"
1986,100793,Liberty Hill Mine,Alabama,Walker,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,A J Taft Coal Company Inc,"P O Box 248, Parrish, AL 35580",United Mine Workers of America,"40,421"
1986,100821,Mary Lee No 2 Mine,Alabama,Walker,Appalachia Southern,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,"Drummond Company , Inc.","P O Box 218, Goodsprings, AL 35560",-,"1,120,502"
1986,101248,Gorgas Pit,Alabama,Walker,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,Russell Coal Incorporated,"P. O. Box 3187, Jasper, AL 35501",-,"100,293"
1986,101270,Cedrum Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35501",-,"870,535"
1986,101720,Sipsey Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Hallmark And Son Coal Company,"Route 3 Box 900, Warrior, AL 35180",-,"191,020"
1986,101883,Dixie Springs Mine,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,A J Taft Coal Company Inc,"P O Box 248, Parrish, AL 35580",-,"519,013"
1986,101985,Cedrum Mine No 2,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35501",United Mine Workers of America,"485,856"
1986,101986,Mill Creek Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35501",United Mine Workers of America,"598,834"
1986,102114,-,Alabama,Walker,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,-,-,-,"7,346"
1986,102232,Gibson Hill,Alabama,Walker,Appalachia Southern,Inactive,Surface,-,Mine only,"Arch Of Alabama, Inc","200 North Broadway, St  Louis, MO 63102",-,"60,177"
1986,102268,Bryants Creek Mine,Alabama,Walker,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,Robison And Company Inc,"924  18th Avenue, N.W., Birmingham, AL 35215",-,"10,713"
1986,102438,Wolf Mountain,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,Mccollum Coal Company Inc,"P. O. Drawer 39027, Birmingham, AL 35208",United Mine Workers of America,"4,574"
1986,102596,Little Black Water Mine,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,"West Energy, Inc","Highway 78 West, Jasper, AL 35501",United Mine Workers of America,"114,508"
1986,102611,Mine No. 1,Alabama,Walker,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,Lost Creek Coal Company Inc,"Route 5 Box 255-G, Jasper, AL 35501",-,"140,871"
1986,102614,Marietta Mine,Alabama,Walker,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,Pickens Coal Inc,"P O Box 327, Oneonta, AL 35121",-,"92,503"
1986,102615,Eldridge Mine,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,Pickens Coal Inc,"P O Box 327, Oakman, AL 35579",-,"23,803"
1986,102616,Carbon Hill Mine Pit 21,Alabama,Walker,Appalachia Southern,-,Surface,Operating Subsidiary,Mine only,"Gateway Malls, Inc","Route 2 Box 176-B, Nauvoo, AL 35578",Non-Union,"508,262"
1986,102621,Saragossa Mine Pit 31,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,"Gateway Malls, Inc","Route 2 Box 176-B, Nauvoo, AL 35578",Non-Union,"46,797"
1986,102628,Magbee Bend Mine,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,White Oak Mining Co Inc,"1891 Hoover Court Suite, Birmingham, AL 35226",-,"50,892"
1986,102634,Blue Creek Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Imac Energy, Inc","P O Box 1251, Jasper, AL 35501",Non-Union,"44,371"
1986,102637,Gibson Hill #2 Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,"Arch Of Alabama, Inc","200 North Broadway, St Louis, MO 63102",-,"43,440"
1986,102644,Pit No 6,Alabama,Walker,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,Cordova Clay Company Inc,"P.O. Box 100, Cordova, AL 35550",-,"9,022"
1986,102651,Nauvoo Mine #3,Alabama,Walker,Appalachia Southern,-,Surface,Contractor,Mine only,"West Energy, Inc.","P O Box 479, Jasper, AL 35502",United Mine Workers of America,"10,266"
1986,102656,Cordell Creek Mine,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,Myers Coal Company,"Route 4 Box 105, Dora, AL 35062",-,"52,085"
1986,102657,Hope Gallaway Pit Number 24,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,"Gateway Malls, Inc.","Route 2, Box 176-B, Nauvoo, AL 35578",Non-Union,"332,596"
1986,-,-,Alabama,Winston,Appalachia Southern,-,Surface,-,Mine only,-,-,-,"12,604"
1986,101903,Ryan Creek,Alabama,Winston,Appalachia Southern,-,Surface,Operating Subsidiary,Mine only,King Coal Company Inc,"Star Rt Box 444, Crane Hill, AL 35053",-,"17,208"
1986,102575,Poplar Springs,Alabama,Winston,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Central Mining, Inc","205 Highway 195 North, Jasper, AL 35501",Non-Union,"222,359"
1986,102578,Piney Ridge,Alabama,Winston,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Pickens Coal, Inc.","P O Box 2421, Jasper, AL 35502",Non-Union,"26,837"
1986,102591,J & G Mine #3,Alabama,Winston,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Gun Mining Co Inc,"1940 Pinson Valley Pkwy, Birmingham, AL 35217",-,"5,000"
1986,102602,Black Pond #6,Alabama,Winston,Appalachia Southern,-,Surface,-,Mine only,"Central Mining, Inc.","207 Highway 195 North, Jasper, AL 35501",-,"25,372"
1986,102604,Little Black Water Mine,Alabama,Winston,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,"West Energy, Inc","P O Box 5044, Birmingham, AL 35214",-,"38,782"
1986,102630,Hoggle Ridge Mine,Alabama,Winston,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Haley Bros & Partridge Coal Co,"P O Box 322, Haleyville, AL 35565",Non-Union,"19,930"
1986,5000030,Usibelli,Alaska,-,Western,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Usibelli Coal Mine Inc.,"P.O. Box 1000, Healy, AK 99743",-,"1,569,607"
1986,200533,Black Mesa,Arizona,Navajo,Western,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Peabody Coal Company,"P.O. Box 373, Saint Louis, MO 63166",-,"4,760,110"
1986,201195,Kayenta,Arizona,Navajo,Western,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Peabody Coal Company,"P.O. Box 606, Kayenta, AZ 86033",-,"6,795,468"
1986,301598,Interchem No. 1,Arkansas,-,Interior,-,Surface,-,Mine only,"Woodside Construction Co., Inc","1887 E. 71st. St., Tulsa, OK 74136",-,"4,104"
1986,301535,Blood,Arkansas,Johnson,Interior,-,Surface,Indepedent Producer Operator,Mine only,United States Energy Resources,"P.O. Box 298, Coal Hill, AR 72832",-,"11,280"
1986,300278,Mine #1,Arkansas,Sebastian,Interior,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Black Crystal Energy, Inc.","P. O. Box 2125, Fort Smith, AR 72902",-,"100,213"
1986,301550,Hilltop #3,Arkansas,Sebastian,Interior,Inactive,Surface,Indepedent Producer Operator,Mine only,"H.h.h. Mining Company, Inc.","Rt 4, Box 490, Van Buren, AR 72956",-,"26,000"
1986,301569,Penny #1,Arkansas,Sebastian,Interior,-,Surface,Indepedent Producer Operator,Mine only,Comer Mining Company,"P.O. Box 986, Greenwood, AR 72936",-,"2,000"
1986,301589,Russ #1,Arkansas,Sebastian,Interior,-,Surface,Indepedent Producer Operator,Mine only,Russ & Sons Inc.,"Rt 2, Box 835, Greenwood, AR 72936",-,"6,765"
1986,301596,Pine Mt. #1,Arkansas,Sebastian,Interior,Inactive,Surface,Indepedent Producer Operator,Mine only,Tri-States Coal Corporation,"Rt 2, Box 488, Muldrow, OK 74948",-,"6,014"
1986,301599,Mine #1,Arkansas,Sebastian,Interior,Inactive,Surface,Indepedent Producer Operator,Mine only,R & S Coal Co,"P.O. Box 377, Scranton, AR 72863",-,"10,795"
1986,502898,Orchard Valley Mine,Colorado,Delta,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine only,"Colorado Westmoreland, Inc.","P.O. Box 1299, Paonia, CO 81428",-,"333,405"
1986,503455,Southfield Mine,Colorado,Fremont,Western,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,"Energy Fuels Coal, Inc.","P.O. Box 449, Florence, CO 81226",-,"327,765"
1986,503793,Twin Pines No. 2,Colorado,Fremont,Western,Inactive,Underground,Indepedent Producer Operator,Mine only,Twin Pines Inv Ltd/falcon Ener,"P.O. Box 2059, Canon City, CO 81212",-,"26,800"
1986,503889,Rex Carbon Mine,Colorado,Fremont,Western,Inactive,Underground,Operating Subsidiary,Mine only,Newlin Creek Mine Ltd.,"P.O. Box 402, Florence, CO 81226",-,"8,559"
1986,502421,Eastside Mine,Colorado,Garfield,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine only,"Eastside Coal Company, Inc.","P.O. Box 161, Silt, CO 81652",-,"1,438"
1986,500259,O.c. Coal Mine #2,Colorado,Gunnison,Uinta Region,-,Underground,Indepedent Producer Operator,Mine only,H.l. Weaver,"440 County Road 15, Gunnison, CO 81230",-,"5,393"
1986,503672,Mt. Gunnison,Colorado,Gunnison,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine only,West Elk Coal Co.,"P.O. Box 591, Somerset, CO 81434",-,"604,324"
1986,503787,Bear #3 Mine,Colorado,Gunnison,Uinta Region,Inactive,Underground,Indepedent Producer Operator,Mine only,Bear Coal Company Inc.,"P.O. Box 518, Somerset, CO 81434",-,"314,032"
1986,502674,Marr Strip,Colorado,Jackson,Western,Inactive,Surface,Indepedent Producer Operator,Mine only,Kerr Coal Company,"P.O. Box 487, Walden, CO 80480",-,"174,855"
1986,503517,Bourg,Colorado,Jackson,Western,Inactive,Surface,Indepedent Producer Operator,Mine only,Flatiron Companies,"P.O. Box 37, Cowdrey, CO 80434",-,"13,433"
1986,500266,King Coal Mine,Colorado,La Plata,Western,Inactive,Underground,-,Mine and Preparation Plant,"National King Coal, Inc","P.O. Box 2905, Durango, CO 80301",-,"108,835"
1986,503134,-,Colorado,La Plata,Western,-,Surface,Indepedent Producer Operator,Mine only,-,-,-,"1,969"
1986,503683,Carbon Junction Mine,Colorado,La Plata,Western,-,Surface,Indepedent Producer Operator,Mine only,Pueblo Coal Inc.,"278 Sawyer Dr Suite 1a, Durango, CO 81301",-,"3,210"
1986,502820,Golden Eagle,Colorado,Las Animas,Western,Inactive,Underground,Operating Subsidiary,Mine only,Wyoming Fuel Company,"Star Route, Golden Eagle, Weston, CO 81091",-,"50,353"
1986,502897,Healey Strip,Colorado,Las Animas,Western,-,Surface,Indepedent Producer Operator,Mine only,H&h Coal Ent.,"Star Route, Aguilar, CO 81020",-,300
1986,500281,Roadside Mine,Colorado,Mesa,Uinta Region,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Powderhorn Coal Company,"P.O. Box 1430, Palisade, CO 81526",-,"615,212"
1986,501370,Eagle No. #5,Colorado,Moffat,Uinta Region,Inactive,Underground,Indepedent Producer Operator,Mine only,Empire Energy Corporation,"P.O. Box 68, Craig, CO 81625",-,"1,097,327"
1986,502838,Trapper,Colorado,Moffat,Uinta Region,Inactive,Surface,-,Mine only,Trapper Mining Inc.,"P.O. Box 187, Craig, CO 81626",-,"2,273,097"
1986,502962,Colowyo Mine,Colorado,Moffat,Uinta Region,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Colowyo Coal Company,"5731 State Highway 13, Meeker, CO 81641",-,"3,143,919"
1986,500301,Dutch Creek No. 1 & Rock Tunne,Colorado,-,Uinta Region,Inactive,Underground,Indepedent Producer Operator,Mine only,"Midcontinent Resources, Inc.","P.O.Box 158, Cabondale, CO 81623",-,"160,206"
1986,500469,Dutch Creek No. 2,Colorado,-,Uinta Region,Inactive,Underground,Indepedent Producer Operator,Mine only,"Mid-Continent Resources, Inc.","P.O. Box 158, Carbondale, CO 81623",-,"737,082"
1986,503505,Deserado,Colorado,Rio Blanco,Uinta Region,Inactive,Underground,-,Mine and Preparation Plant,Western Fuel-Utah Inc.,"P.O. Box 1067, Rangely, CO 81648",-,"658,520"
